 	puoi	non	parlare	di	questa	cosa	con	Anna	</S>
a8	0.088058403	0.09399223	0.223787515	0.13958773	0.115269375	0.10530268	0.045519019	0.115206975	0.073276067
a28	0.078934263	0.08729215	0.238552351667	0.141318763333	0.113186105	0.101458596667	0.045451831	0.116465939667	0.0773400123333
a31	0.0842006096667	0.0908944933333	0.198476897222	0.135541317778	0.117536925	0.109556062222	0.0513900073333	0.122273557889	0.0901301661111
a8	0.0890166002222	0.0928397911111	0.176524822407	0.131065249259	0.118305943	0.113792422074	0.0580019914444	0.123241815963	0.097211390037
a31	0.0881576334074	0.0902053437037	0.176403420802	0.129686799753	0.116275037	0.117889052025	0.0586683028148	0.124189108654	0.098525304679
a28	0.0828583294691	0.0850421445679	0.196619516934	0.133385936584	0.112898647	0.118755302008	0.0526270922716	0.123803876218	0.094009146893
a10	0.0792632131564	0.0819795015226	0.217180622311	0.142514965528	0.109437695667	0.118945752003	0.0444798177572	0.121212465406	0.0849859592977
a39	0.0750421257188	0.0783277738409	0.23011608077	0.154255435176	0.114066848556	0.128843027334	0.0285046559191	0.124498048469	0.0663459994326
a31	0.0805832585729	0.088474947947	0.229744510257	0.156529605059	0.114200339519	0.132689529111	0.0173177353064	0.128208656156	0.0522513931442
a20	0.081422510191	0.0917322859823	0.248600853419	0.163024171686	0.11066569784	0.126242388037	0.0119243122021	0.127695325385	0.0386924140481
a31	0.0763637487303	0.0854309869941	0.269933844473	0.173026313895	0.11470197528	0.122012184346	0.00841574283403	0.124463491795	0.0256516763494
a18	0.0735906215768	0.0809064273314	0.283546264824	0.184532764632	0.115683778093	0.115183698115	0.00731722027801	0.119270003932	0.0199692231165
a41	0.0681086325256	0.0724978357771	0.297963538275	0.193831411544	0.122797684364	0.114010056038	0.006718553226	0.107636927977	0.0164354077055
a7	0.0630427875085	0.0672784939257	0.300615329425	0.195468663848	0.137875624788	0.122654158679	0.00663865820867	0.0914982259923	0.0149280892352
a38	0.0710393958362	0.0732504516419	0.278451236475	0.191784371283	0.145496098263	0.130783316226	0.00768233806956	0.0853068786641	0.0162059277451
a10	0.0797323536121	0.0800859088806	0.260723622158	0.188425907094	0.148772692754	0.133690832075	0.00892894968985	0.082239597888	0.017400166915
a31	0.0781417648707	0.0767342229602	0.258243174053	0.191110822365	0.148819204251	0.133536920692	0.00842557022995	0.0866031496293	0.018385204305
a46	0.0686284122902	0.0646942776534	0.281337241351	0.205351274122	0.152909891417	0.120694482231	0.00764185707665	0.0809957495431	0.0177468187683
a31	0.0556218837634	0.0514561418845	0.320059133784	0.223400154707	0.159214603806	0.102533132744	0.00734440022555	0.0660730508477	0.0142975095894
a24	0.0504867989211	0.0472048532948	0.340840614595	0.229754151569	0.161202844602	0.090381094248	0.00755609927518	0.0597112319492	0.0128623421965
a28	0.0461409239737	0.0440477124316	0.367239328198	0.233271533856	0.155222534867	0.0798708947493	0.00888404542506	0.0511157099831	0.0142073410655
a24	0.0530745089912	0.0494480054772	0.358001836066	0.232923704619	0.149194161622	0.0793454115831	0.010901799475	0.0489918449944	0.0181187363552
a15	0.0640755496637	0.0577335974924	0.323338298689	0.23175095154	0.155609630541	0.0825048921944	0.012967053825	0.0507822689981	0.0212377614517
a24	0.0618872748879	0.0550874104975	0.321448959563	0.23422604718	0.15630014018	0.0796388723981	0.0149061079417	0.0527789929994	0.0237262154839
a21	0.057084262296	0.0510025971658	0.329852803188	0.237081422393	0.154720833393	0.074316457466	0.0168250529806	0.0533195876665	0.0257969971613
a31	0.0514828910987	0.0471088170553	0.352245091063	0.228767127464	0.147328184464	0.066826181822	0.0224066353269	0.0543838125555	0.0294512443871
a20	0.0519819240329	0.0490681810184	0.363517207021	0.204524722488	0.132655618155	0.0625887599407	0.0343447104423	0.0618543958518	0.0394644554624
a31	0.0581464886776	0.0559459310061	0.350860895674	0.181644970829	0.123580396052	0.0653132566469	0.0459651384808	0.0688267736173	0.0497161568208
a8	0.0718840045592	0.0704321456687	0.297500881891	0.159091466943	0.117727987017	0.076033713549	0.0637638378269	0.0777971132058	0.0657688589403
a31	0.0886318048531	0.0877045352229	0.22240074063	0.137512505648	0.114094197339	0.0903688975163	0.083677142609	0.0909821430686	0.0846280329801
a20	0.0975451902844	0.0968252264076	0.17994533021	0.126744938549	0.113059762446	0.0982081108388	0.0942250975363	0.0986842510229	0.0947620909934
a31	0.101426572095	0.100804876803	0.16171818007	0.12225103285	0.112216080815	0.10172137028	0.0987932491788	0.101919567008	0.0991490456645
a20	0.103958830698	0.103378606934	0.150146373357	0.119564872283	0.111435310272	0.103974235427	0.101701131393	0.103899569003	0.101941070555
a31	0.105945896899	0.105422343645	0.140213844452	0.117394200094	0.111130373424	0.105861460476	0.104071872131	0.105712326334	0.104247710185
a8	0.1073704573	0.107046131215	0.132490923151	0.115621188031	0.110683376475	0.107471520159	0.10606953271	0.107073592111	0.106173290062
a31	0.109111405433	0.108920912072	0.122859902717	0.113593789344	0.110747077492	0.109139970053	0.108352444237	0.10886836537	0.108406138021
a49	0.109786399811	0.109487905691	0.120577477572	0.113114326448	0.110491619164	0.109502850018	0.108874296079	0.10925139979	0.10891372734
a18	0.110052409937	0.109414096564	0.121924175857	0.113558456816	0.110216006388	0.109011038006	0.10844165536	0.108894646597	0.108487499113
a35	0.109320739979	0.108680758521	0.124546761952	0.114282918605	0.110896770463	0.108338850669	0.107664981787	0.108510253866	0.107757958371
a17	0.10739498666	0.107050471174	0.130565433984	0.115589224535	0.111995938488	0.107229510223	0.106201983929	0.107608481622	0.10636396479
a8	0.10486214222	0.104603707058	0.143475447995	0.118417554845	0.111511612829	0.105156558741	0.103423656643	0.104957295874	0.10359199693
a20	0.105225474073	0.105006474019	0.141346259332	0.118047801615	0.11153275761	0.105559474914	0.103905384214	0.105318368625	0.10405798631
a31	0.107554963358	0.107418053006	0.128424769777	0.115128745538	0.111991049203	0.107790073305	0.106805274738	0.107954001208	0.106933046103
a20	0.108927779786	0.108811411002	0.122074798592	0.113593963513	0.111586813068	0.109018369435	0.108398078246	0.109112393736	0.108476360701
a37	0.109702824595	0.109580163667	0.118118214864	0.112747187838	0.111648076356	0.109680676478	0.109286076082	0.109883764245	0.1093530069
a24	0.108968092865	0.108846671222	0.120754534955	0.113502399279	0.112267724119	0.109037338826	0.108495022027	0.109512480748	0.108615755633
a13	0.105568737622	0.105438640407	0.132399324985	0.117089781093	0.115413656373	0.106180276275	0.104790188676	0.107941682916	0.105177736544
a31	0.104586300541	0.104467450136	0.136054331662	0.118043765031	0.116114097124	0.105414808758	0.103737369225	0.107397755639	0.104184133515
a0	0.107144841514	0.107037346712	0.127418797221	0.115298813677	0.113677542375	0.107567259586	0.106538010075	0.10854103188	0.106776356505
a31	0.108629810505	0.108533317237	0.121943589074	0.113781759892	0.112472034125	0.108830366529	0.108170495358	0.109332147293	0.108306470835
a8	0.109689330168	0.109629279079	0.117874273025	0.112673765297	0.111581184708	0.109790168843	0.109387885119	0.109925415764	0.109448678278
a31	0.110448401389	0.110413203026	0.114453717675	0.111868610432	0.111245741569	0.110477056281	0.11028213504	0.110504321921	0.110306789426
</S>	0.110640162694	0.110611354013	0.113605438837	0.111664560216	0.111148720784	0.110653573141	0.11050681252	0.110647265961	0.110522097713
