 	ogni	giorno	bisogna	che	compriamo	il	pane	</S>
a20	0.128798885	0.13936648	0.14824688	0.0923639	0.135468565	0.11961924	0.154858055	0.0812780205
a0	0.140425058333	0.15128062	0.153388923333	0.0880841766667	0.132377905	0.1095384	0.149374025	0.0755309085
a28	0.155262609444	0.157472003333	0.144272394444	0.0944698575556	0.120857848333	0.10895706	0.129431798333	0.0892764328333
a31	0.158049659815	0.156105521111	0.137035231481	0.0997976011852	0.117159006111	0.10982538	0.124513216111	0.0975143942778
a24	0.157179409938	0.154239673704	0.134673413827	0.101084307062	0.116527192037	0.112118381667	0.12422662537	0.0999509947593
a46	0.153021649979	0.150024224568	0.134934321276	0.0963938390207	0.116626382012	0.121682102222	0.130044535123	0.0972729549198
a31	0.157507179993	0.153800364856	0.137901427092	0.0737193503402	0.103634876671	0.139298180741	0.158729615041	0.0754090066399
a24	0.160500316664	0.158413148285	0.139567012364	0.0536626147801	0.0875636768903	0.15940238358	0.185852538347	0.0550382585466
a31	0.147095865555	0.149587986095	0.133969884121	0.0461537445934	0.0799741306301	0.176982874527	0.219391259449	0.0468442231822
a20	0.120563838518	0.126427118698	0.120633892707	0.0480307505311	0.0810129818767	0.196038514842	0.259993129816	0.0472997767274
a29	0.0957193561727	0.103148086233	0.109200635569	0.0634176135104	0.0944334772922	0.206630458281	0.264745196605	0.0627051489091
a20	0.0829991853909	0.0914135420777	0.10479100019	0.0792163678368	0.109349520764	0.20385274276	0.249036862202	0.0793407296364
a29	0.0777326351303	0.0860731923592	0.102441780397	0.0894444559456	0.120300958588	0.199341744253	0.234134297401	0.0905308845455
a13	0.0756183937101	0.0833816657864	0.100891815466	0.0969531319819	0.129435362863	0.194595691418	0.220134052467	0.0989898361818
a17	0.0780100832367	0.0840625205955	0.0990083884887	0.099868623994	0.133979877621	0.192149280473	0.210654717489	0.102266478727
a31	0.0863618644122	0.0895755921985	0.0985344548296	0.100183294665	0.131070979207	0.188402030158	0.20359352583	0.102278286242
a44	0.0997378681374	0.101151598733	0.105473708943	0.106305621555	0.126496504402	0.170845726719	0.182404021943	0.107584972081
a8	0.111539186046	0.112106886244	0.113938039981	0.114243205518	0.124648132801	0.150834685573	0.157844780648	0.11484506736
a6	0.117973185349	0.118214934081	0.119023338327	0.119178270173	0.124502794267	0.138871765191	0.142769600216	0.119466102453
</S>	0.120283867675	0.12043079704	0.120928434163	0.121038955087	0.124552527134	0.134435127595	0.137109160108	0.121221126226
