 	Marika	non	ha	mangiato	mai	un	rustico	</S>
a8	0.15964789	0.12132723	0.132232795	0.042582452	0.022135764	0.098720425	0.28424759	0.13910584
a31	0.137606943333	0.106484043333	0.126907868333	0.051260262	0.0156975353333	0.116077821667	0.296433246667	0.149532256667
a20	0.137099284444	0.112807247778	0.134257646111	0.0595532273333	0.0142746084444	0.130577737222	0.254375002222	0.157055232222
a31	0.150876071481	0.114188087593	0.13608907537	0.0471794441111	0.0116212093148	0.115211999074	0.278949387407	0.145884709074
a37	0.176657553827	0.107991354198	0.127208785123	0.0316144787037	0.0100241352716	0.0780128096913	0.354880255802	0.113610613358
a14	0.205412277942	0.095663598066	0.108361135041	0.0210793729012	0.00934759242387	0.0442214365638	0.440458111934	0.0754564551193
a10	0.221001592647	0.075109672022	0.085202648347	0.0151992569671	0.00705038247462	0.0274635235213	0.518770673978	0.0502022143731
a31	0.223430040882	0.0647450233407	0.0761732461157	0.0125058276557	0.00536227539154	0.0229271515071	0.552022377993	0.0428340154577
a37	0.197834496961	0.0557438437802	0.0686135533719	0.0105910675519	0.00453993116385	0.0214387185024	0.601686872664	0.0395514934859
a10	0.15464902032	0.0452586272601	0.057144639124	0.010408256184	0.00517565942128	0.0210342268341	0.671086170888	0.0352434028286
a14	0.122097978107	0.0391368950867	0.0506290963747	0.0128378253947	0.00721598804043	0.023406553278	0.710225556963	0.0344500932762
a0	0.104673229369	0.0360954060289	0.0467043067916	0.0149730527982	0.00930767368014	0.0247557447593	0.729851152321	0.0336394390921
a20	0.093665253123	0.039591810343	0.0495611962639	0.0214700575994	0.0152397022267	0.0323406425864	0.709043384107	0.039087965364
a33	0.0976397477077	0.0558022101143	0.0661782047546	0.0387633801998	0.0317914320756	0.0571741521955	0.590172321369	0.0624785101213
a20	0.108037999236	0.0751604600381	0.0870214082515	0.0594999760666	0.0516900450252	0.0889325487318	0.43634523379	0.0933122800404
a31	0.109786179745	0.0819017980127	0.0918455927505	0.0692779683555	0.0626963970084	0.0971434529106	0.386551984597	0.100796575013
a0	0.112855288248	0.0895573373376	0.0943868775835	0.0810257007852	0.0777287643361	0.0973256276369	0.347186844866	0.0999334950043
a41	0.117614024416	0.103260415779	0.105987129194	0.0981716722617	0.096325163112	0.108400525879	0.260387738289	0.109853298335
a31	0.119781624805	0.111705120593	0.113184403065	0.109034002754	0.108044494037	0.115149365293	0.20714943943	0.115951546112
a37	0.122880484935	0.118392032198	0.118976539022	0.117004157585	0.116586969346	0.119644381764	0.166488873143	0.120026558704
a31	0.124568541645	0.122091457399	0.122319717674	0.121337942528	0.121160329782	0.122425900588	0.143503501048	0.122592612901
a18	0.125453647215	0.123809159133	0.123884002558	0.123311170843	0.123235381594	0.123719946863	0.132791557016	0.123795152634
a8	0.125641905738	0.124535779711	0.124559567519	0.124195363614	0.124158685531	0.124355200621	0.128168732339	0.124384782545
a20	0.125444211913	0.124735619904	0.12474845584	0.124517101205	0.12449500851	0.124610555207	0.12682479078	0.124624260848
</S>	0.125454080957	0.124748789952	0.12476142292	0.124530425602	0.124508634255	0.124621722603	0.12674243539	0.124632485424
