 	lo	posso	finire	di	scrivere	</S>
a20	0.330837315	0.029439945	0.041271121	0.275087565	0.234171675	0.0891924025
a31	0.365373348333	0.0184513503333	0.0246206293333	0.281904798333	0.244319545	0.0653303505
a39	0.388700676111	0.0141211264444	0.0182842011111	0.281030366111	0.245995748333	0.0518678768333
a24	0.389937708704	0.0203601818148	0.026397202037	0.26875646537	0.251331139444	0.0432172692778
a18	0.367910186235	0.0302407939383	0.0404425613457	0.285674905123	0.231482736481	0.0442488060926
a24	0.350937758745	0.0383760013128	0.0497010641152	0.285796565041	0.215402005494	0.0597866400309
a31	0.327840589582	0.0492475511043	0.0573824143717	0.282870218347	0.203903601831	0.0787556733436
a20	0.292135486527	0.0721653310348	0.0761511961239	0.278906536116	0.186711487277	0.0939299677812
a31	0.245551938842	0.107132107012	0.109019995375	0.247192622039	0.173147215759	0.117956102594
a1	0.204233626281	0.137799332337	0.138710031792	0.21061666068	0.16684821192	0.141792134198
a31	0.181796365427	0.155135390779	0.155520390597	0.184984420227	0.166057293973	0.156506128066
</S>	0.175897862713	0.159432790389	0.159696285298	0.178980410114	0.165862331987	0.160130289033
