 	sapeva	che	fa	freddo	e	non	aveva	di	nuotare	</S>
a31	0.107414567	0.104532075	0.167886135	0.106603312	0.19394811	0.085169028	0.070347816	0.114465005	0.016035117	0.0335988175
a20	0.099720517	0.094959155	0.175094021667	0.110441082	0.193944296667	0.085370178	0.0731695126667	0.107810895	0.011766401	0.0477239441667
a31	0.0950395906667	0.0916999083333	0.181062150556	0.106925100667	0.186325298889	0.0865178826667	0.0756309355556	0.108872828333	0.010344832	0.0575814857222
a29	0.101484373222	0.0963931161111	0.197719140185	0.0993013035557	0.198883552963	0.0783109942222	0.0678609731852	0.104723799444	0.00852191686667	0.0468008095741
a15	0.109554817407	0.10818836337	0.207469996728	0.0930073365186	0.202026357654	0.0738185247407	0.0595589597284	0.105719506481	0.00893919748889	0.0317169025247
a31	0.104919837469	0.10766059579	0.233545902243	0.0799662928395	0.231377509218	0.0608803682469	0.0417633679095	0.114131123494	0.00778432682963	0.0179706831749
a18	0.085315797823	0.09050257193	0.271871397414	0.0651532179465	0.281877626406	0.046034412749	0.0284182219698	0.112565765831	0.00586324910988	0.0123977793916
a46	0.0670958262743	0.07831856731	0.280639142471	0.0626059909822	0.304357742135	0.0445462722497	0.0300637586566	0.10165179361	0.01034360387	0.0203772884639
a31	0.0559562370914	0.0683769724367	0.28373202749	0.0626121736607	0.324886600712	0.0432952530832	0.0308416198855	0.09098244287	0.0138760269567	0.025440595488
a37	0.0537254863638	0.0630241274789	0.27248496583	0.0693287965536	0.327277643571	0.0448095576944	0.0333756112952	0.0832940776233	0.0209084153189	0.031771292496
a31	0.0616402681213	0.0689361458263	0.240559145277	0.0788736475179	0.29622559119	0.0529938155648	0.0432609194317	0.0806159625411	0.033426232773	0.0434682644987
a41	0.0745255097071	0.0803038702754	0.210541585092	0.0824970391726	0.248829060397	0.0620984158549	0.0554058698106	0.081913680847	0.0489382419243	0.0549467238329
a31	0.0877064049024	0.0922942834251	0.168546538364	0.0900190463909	0.182500106799	0.0767843986183	0.0728534999369	0.0877848536157	0.0691845406414	0.0723263179443
a3	0.0946824249675	0.0978425728084	0.138737676121	0.0943834754636	0.1406766276	0.0872791895394	0.085237889979	0.0930084778719	0.0833241055471	0.0848275526481
a31	0.0980281783225	0.0999873776028	0.12147437404	0.0966911784879	0.118952774533	0.0932510231798	0.0922648683263	0.0960792192906	0.0913438971824	0.0919271058827
a23	0.0992471344408	0.100275152534	0.11024146168	0.0984148561626	0.108022204844	0.0968874610599	0.0964571957754	0.0981079330969	0.0960574023941	0.0962891936276
a29	0.0997348031469	0.100363787511	0.105776822227	0.0990800003875	0.103764448281	0.09832329502	0.0981141619251	0.0989126810323	0.0979223341314	0.0980076745425
a46	0.099898451049	0.100239202504	0.102789800742	0.0995696451292	0.10161139276	0.09921203634	0.099118733975	0.0994510886774	0.0990370213771	0.0990726548475
a23	0.0999452490163	0.100104410835	0.101218286914	0.0998330283764	0.100695024253	0.0996572054467	0.0996148739917	0.0997518845591	0.0995786437924	0.0996014296158
</S>	0.0999526875082	0.100064140418	0.100806688457	0.0999097391882	0.100468747127	0.0997721127234	0.0997418389959	0.0998286272795	0.0997163918962	0.0997390618079
