 	se	vieni	ogni	sabato	ti	compro	il	pane	</S>
a31	0.141520755	0.072219582	0.121298653	0.13661875	0.180748305	0.0168163535	0.100474595	0.151844335	0.078458671
a29	0.139150308333	0.076790224	0.123556874333	0.133899096667	0.167217388333	0.0162491211667	0.101914295	0.149230911667	0.0919917756667
a31	0.151297596111	0.0846893663333	0.123170218111	0.124428892222	0.152109526111	0.0207058343889	0.103337331667	0.140120710556	0.100140516556
a20	0.17387407537	0.0825495704444	0.124869616037	0.121984644074	0.158542148704	0.0168561271296	0.0940490172223	0.135891020185	0.0913837615187
a31	0.199115115123	0.0769613218148	0.131569655346	0.126742604691	0.164183519568	0.0088862828432	0.0835795237408	0.138775276728	0.0701866651729
a28	0.221441811708	0.0562870432716	0.130155951782	0.13366158823	0.178173796523	0.00412458338107	0.0719952559136	0.162537745576	0.0416221857243
a3	0.232576297236	0.0363375484239	0.113250157261	0.13603972941	0.221059868841	0.00310192799369	0.0593620759712	0.173372381859	0.0249000085748
a35	0.218934372412	0.0300259724746	0.096862639087	0.13794322647	0.287633579614	0.00524804223123	0.0498439073237	0.150877157286	0.0226311331916
a31	0.191330410804	0.0265752194915	0.089002673029	0.14438289549	0.337643746538	0.00664530651041	0.0461892014412	0.135026079095	0.0232044720639
a20	0.159186295268	0.0227272308305	0.078479474343	0.135873765163	0.408744402179	0.0080704699368	0.0407134808137	0.123344776365	0.0228600890213
a31	0.118833383423	0.0233869602768	0.0653587724477	0.118329085054	0.50193243406	0.0116063123123	0.0361048162712	0.0996153841217	0.0248328423404
a28	0.105297581141	0.0269266924256	0.0589021664826	0.104566133351	0.544826111353	0.0155033531041	0.0337036620904	0.0844438967072	0.0258304017801
a13	0.10272362038	0.0401120348085	0.0679744001609	0.10787965945	0.499254237118	0.025635287368	0.0406929840301	0.0809443122357	0.0347834905934
a41	0.0939317301267	0.0537040932695	0.0828198200536	0.12439721315	0.410695545706	0.0392856971227	0.05590106801	0.0874344340786	0.0518304418645
a28	0.0907023933756	0.0618780984232	0.0933234046845	0.136762047717	0.329866998569	0.0507929387076	0.0705848960033	0.0981082766929	0.0679809602882
a31	0.0951548131252	0.0741412361411	0.0976971195615	0.131797995906	0.266835379523	0.0671944939025	0.0827516186678	0.103369510898	0.0810578364294
a20	0.104730608375	0.090283737047	0.10108737652	0.117760718635	0.208945916508	0.0870867829675	0.0936812828893	0.103633996966	0.0927896104765
a31	0.111321791458	0.102293552349	0.10723726384	0.113776920878	0.151680098836	0.100699965989	0.10316047763	0.107036725655	0.102793233492
a24	0.112087957153	0.107414084116	0.10952268628	0.111981384959	0.128100496279	0.106706348663	0.107615680543	0.109111633552	0.107459737831
a46	0.112140092384	0.109434998039	0.110445865427	0.111395531653	0.118704065426	0.109076791221	0.109424728181	0.110025359517	0.109352575944
</S>	0.111804106192	0.11013612402	0.110730502713	0.111271210826	0.115488037713	0.10992409311	0.110116029091	0.110454594759	0.110075322972
