 	ha	potuto	entrare	dalla	finestra	</S>
a46	0.276167675	0.078513335	0.12238706	0.203583275	0.26464083	0.0547077805
a31	0.253092765	0.0823273916667	0.121723416667	0.188700431667	0.293920543333	0.0602354158333
a8	0.277324421667	0.0755628395556	0.107889738889	0.183484487222	0.292577264444	0.0631612419444
a31	0.371133830556	0.0488659545185	0.073466462963	0.169129429074	0.287209918148	0.0501943946481
a15	0.464867483519	0.0392316638395	0.053982814321	0.134718149691	0.258510026049	0.048689821216
a13	0.50161576784	0.0463712532798	0.0546100197737	0.11241250323	0.22658074535	0.058409696072
a24	0.51685067928	0.0508681964266	0.0571352289246	0.112604217743	0.198693721783	0.0638479553573
a31	0.543792193093	0.0510751944755	0.0561904069749	0.110330527248	0.166691437261	0.0719202084524
a18	0.515606581031	0.0641084921585	0.0670261956583	0.106428907083	0.151054759087	0.0957750528175
a31	0.446022190344	0.0866925823862	0.0886191298861	0.115157469028	0.148999453029	0.114509174273
a20	0.354757300115	0.114741937462	0.116065591295	0.131437926343	0.15415981101	0.128837424758
a11	0.258465346705	0.141682255821	0.142249327098	0.148955492114	0.16002840367	0.148619151586
a8	0.207656002235	0.155484678607	0.155697709033	0.158524994038	0.16351032789	0.159126227195
a31	0.183290350745	0.162130572869	0.162213679678	0.163352918013	0.16533006263	0.163682352398
a8	0.173289856915	0.164870067623	0.164904309893	0.165355229338	0.16611944421	0.165461067466
a31	0.169258022305	0.165970962541	0.165984456631	0.166155149779	0.166446554737	0.166184859155
</S>	0.168214186153	0.166253096271	0.166261698316	0.16636190989	0.166542302369	0.166366809577
