 	la	pasta	vuole	sale	</S>
a8	0.168473955	0.231399495	0.130512645	0.37354395	0.096069912
a31	0.123733355	0.231013525	0.115495155	0.453507833333	0.0762500863333
a28	0.101871259667	0.243079125	0.132753398333	0.458546211111	0.0637499844444
a20	0.094559237889	0.248288908333	0.166977189444	0.426824457037	0.0633502201481
a31	0.089948245963	0.240612072778	0.193830073148	0.411044845679	0.0645647720494
a11	0.0829552219877	0.219945974259	0.194273087716	0.43520754856	0.0676181773498
a18	0.0814802226626	0.197112224753	0.174325139239	0.449973662853	0.0971087824499
a15	0.100200642888	0.173804998251	0.162106369746	0.396233634284	0.167654377483
a31	0.136108357629	0.170028339417	0.168269809915	0.317180964761	0.208412539161
a20	0.16884650921	0.184538789806	0.181956083305	0.260242858254	0.20441576972
a6	0.187550969737	0.193737306602	0.192461401102	0.224548192751	0.20170212324
a20	0.195038469912	0.197290272201	0.196854613701	0.209884770917	0.200931837747
a21	0.197684289971	0.198552400734	0.198433634567	0.204682913639	0.200646735916
a20	0.19826783999	0.198682870245	0.198720508189	0.203560301213	0.200768495305
a0	0.197501056663	0.197870606748	0.198053406063	0.205115627071	0.201459301768
a31	0.197688575554	0.197994038916	0.198181098688	0.204709892357	0.201426370589
a39	0.198882448518	0.199055539639	0.199119879563	0.202283347452	0.200658770196
a31	0.199385489506	0.199513796546	0.199519429854	0.201264585817	0.200316683399
a35	0.199729326502	0.199826185515	0.199793856618	0.200563991939	0.200086621133
</S>	0.199817868251	0.199908437758	0.199862413309	0.20038316097	0.200028095567
