 	ho	scritto	una	lettera	al	mio	fratello	</S>
a10	0.145239865	0.12218674	0.042525176	0.0241664823	0.06991819	0.206026125	0.31358699	0.0763504505
a31	0.101390017	0.08933477	0.029089536	0.0125612227667	0.06462362	0.251432485	0.3857577	0.0658106721667
a37	0.0855613643333	0.0722057756667	0.0226820831667	0.00903675355557	0.0576902033333	0.254065971667	0.443712443333	0.0550453940556
a31	0.0933127601111	0.0643781785556	0.0207488148889	0.0102809693519	0.0629969744444	0.234712463889	0.465655171111	0.0479146433519
a20	0.100806512037	0.0635336371852	0.026203072963	0.0140770044506	0.0915482581481	0.226499867963	0.412300227037	0.065031431784
a31	0.0932850873457	0.0631749657284	0.0306494929877	0.0164540494835	0.119615569383	0.237004372654	0.358882575679	0.0809338925947
a20	0.0848099157819	0.0599606052428	0.0311322033292	0.0169996598278	0.126894689794	0.249259884218	0.342894671893	0.0880483775316
a13	0.0729597379273	0.0517145537476	0.0284056201097	0.0163869502759	0.109780285265	0.263730678073	0.375253200631	0.0817689885105
a20	0.0534699343091	0.0411561289159	0.0253153453699	0.015970890092	0.090005003755	0.280201072691	0.428687296877	0.0651943468368
a24	0.0563345904364	0.045621212972	0.03248967979	0.0252416770307	0.0884556992517	0.25810016423	0.418676195626	0.0750807869456
a31	0.0633118458121	0.0514517886573	0.0406698835967	0.0357611566769	0.0852149244172	0.231425998077	0.402137725209	0.0900266489819
a0	0.069251387604	0.0602414448858	0.0535964505322	0.0510141398923	0.0820986181391	0.212827099359	0.37247380507	0.0984970396606
a35	0.0844342075347	0.0793244569619	0.0755918668441	0.0742302132974	0.0933818460464	0.186010326453	0.29273216169	0.11429493322
a0	0.0939139775116	0.0916591503206	0.0898711622814	0.0892217544325	0.100952615349	0.169143105484	0.241531080563	0.123707144407
a31	0.104656793837	0.103681333107	0.10287243576	0.102572006477	0.10909724845	0.152075015161	0.199940753521	0.125104373136
a11	0.115405242612	0.114905459369	0.114534957253	0.114408705826	0.117072529483	0.136504378387	0.163402204507	0.123766506045
a20	0.119771072537	0.119523125123	0.119333071084	0.119270773942	0.120524426494	0.130656219462	0.147284111502	0.123637188682
a41	0.120960522512	0.120809285374	0.120682600361	0.120642681314	0.121441753498	0.128912076487	0.143008487167	0.123542572894
a10	0.120449284171	0.120328803458	0.120215573454	0.120178368438	0.120975042499	0.129228302162	0.145377902389	0.123246708965
</S>	0.119836182085	0.119713401729	0.119591771727	0.119549701219	0.120455001249	0.129844861081	0.148005281195	0.123003796482
