 	non	mi	aspetti	che	non	vengo	</S>
a31	0.182440615	0.24471101	0.031296535	0.1694837	0.24364574	0.0580461715	0.070376255
a37	0.162175105	0.278913943333	0.023455241	0.17398791	0.241471443333	0.0544751381667	0.0655212283333
a31	0.167781075	0.343023037778	0.019105396	0.157641263333	0.214438097778	0.0436273113889	0.0543838561111
a24	0.187536021667	0.408337115926	0.0155321553333	0.130549609444	0.198231219259	0.027184606463	0.032629285037
a46	0.195959413889	0.449550795309	0.0241528777778	0.103690598148	0.165366979753	0.0294704744877	0.0318088160123
a31	0.173557267963	0.474801975103	0.0285361569259	0.0988628460493	0.154500326584	0.0347255548292	0.0350158383374
a1	0.139998235988	0.413921565034	0.037174519642	0.120973648683	0.167718795528	0.0619089666097	0.0583042711125
a31	0.125058708663	0.319269618345	0.0555364588807	0.135455686228	0.190943198509	0.0913316888699	0.0824046683708
a20	0.132655799554	0.271463752782	0.0790415446269	0.131187595409	0.191614159503	0.101342319623	0.0926948474569
a41	0.139213466518	0.210333520927	0.109747781542	0.13481663847	0.170801069834	0.119853579874	0.115233915819
a31	0.140821912173	0.168513856976	0.129021530514	0.139166102823	0.157531219945	0.133593096625	0.131352255273
</S>	0.141784026086	0.157448533488	0.135125380257	0.140689901412	0.151007109972	0.137589898313	0.136355152636
