 	la	madre	e	il	padre	non	è	non	è	che	li	dimentichiamo	mai	perchè	ci	hanno	dato	la	vita	e	amore	</S>
a20	0.0154257422	0.035190576	0.039277961	0.031197744	0.0484610275	0.0306779565	0.02012628125	0.0228730909	0.01778717765	0.02477444235	0.029510207	0.0392134115	0.0337380345	0.052026283	0.06126003	0.07310145	0.064858336	0.074781917	0.083218168	0.086562129	0.073908162	0.042029824
a31	0.00898513433333	0.0255926343333	0.0315856476667	0.0227523553333	0.0473557078333	0.0207013245	0.0114456720833	0.0122410187333	0.00940768811667	0.0123578430833	0.0165861523333	0.0330391081667	0.0227039458333	0.0540153853333	0.0653361366667	0.0903452433333	0.0758056273333	0.090942929	0.104613612667	0.110062263	0.0939448786667	0.0401796513333
a11	0.00748140457778	0.0219426987778	0.0278630465556	0.0191358737778	0.0458800972778	0.0169333751667	0.00892127552777	0.00905056007777	0.00726003350556	0.00867765922777	0.0121837727778	0.0307224210556	0.0181710019444	0.0524008627778	0.0634219902222	0.0962655177778	0.0781651724444	0.0971319796667	0.113456710889	0.120198724333	0.102798899556	0.0419369267778
a5	0.00741496452593	0.0210991662593	0.0265848331852	0.0179715835926	0.0441482270926	0.0155954327222	0.00836322384259	0.00826991949259	0.00690158700185	0.00776259454259	0.0106861382593	0.0282051460185	0.0160013426481	0.0487421892593	0.0601403547407	0.0996412305926	0.0756873774815	0.101195776556	0.12060331363	0.128506058111	0.105424963185	0.0410545832593
a37	0.00726690017531	0.0207184234198	0.0258561500617	0.0172389991975	0.0429661990309	0.0149935039074	0.00816349194753	0.00808107663086	0.00684273516728	0.0076140025142	0.0101841935864	0.0269867950062	0.015006366216	0.0462055760864	0.0574008132469	0.100776658198	0.0737264724938	0.103613453852	0.124886007877	0.13366413937	0.106473993062	0.0413340527531
a31	0.00690262219177	0.0207521061399	0.0252327366872	0.0162373767325	0.0432996950103	0.0143128819691	0.00804683081584	0.00802898667695	0.00683074588909	0.00765412293807	0.0103047993621	0.0271504860021	0.0154674294053	0.0454873543621	0.056248262749	0.100763899399	0.0733960474979	0.102411346284	0.124213002626	0.133587126457	0.110006748354	0.0436654179177
a37	0.00705445219726	0.0206962100466	0.0245510335624	0.0155907842442	0.0429614500034	0.013805275323	0.00811644577195	0.00811376035898	0.0070738461297	0.00785375207936	0.010347827454	0.0267975160007	0.0155870598018	0.0443413281207	0.0538446229163	0.1017330978	0.0721623324993	0.102384412095	0.124973320875	0.134755875486	0.112345418118	0.0449102013059
a18	0.00697501993242	0.0215758400155	0.0256785828541	0.0165144184147	0.0412554896678	0.0153095577743	0.00884417192398	0.00916023911966	0.0076544447099	0.00895254602645	0.011162770818	0.0264605473336	0.0150881192673	0.0405776083736	0.0510903429721	0.0967889839333	0.0670176461664	0.106319698698	0.131528380292	0.142908398495	0.103325159373	0.045812042102
a24	0.00794242984414	0.0237404510052	0.0274803632847	0.0184284884716	0.0400895045559	0.0177436259248	0.010728771308	0.0114100710399	0.00942353656997	0.0113489263421	0.0133270689393	0.0262273871112	0.0158811120891	0.0359285091245	0.045369636324	0.0877728146444	0.0583890197221	0.107005882566	0.139118750097	0.154967072832	0.0901009064577	0.047575688034
a34	0.0111671516147	0.0302102470017	0.0323570260949	0.0246664161572	0.041614038852	0.0247231809749	0.0159124311027	0.01837993568	0.0140423978567	0.0197304457807	0.0223880183131	0.0307691103704	0.0240351800297	0.0360578037082	0.0421408387747	0.0744648705481	0.0507285022407	0.0930560691887	0.125383928366	0.144645264277	0.0745442548192	0.0489829263447
