 	forse	stanno	ancora	svegli	</S>
a31	0.21500817	0.15449911	0.22746561	0.312549015	0.09047809
a10	0.189805006667	0.133758156667	0.231859566667	0.336697355	0.1078799
a20	0.206391802222	0.142798595556	0.236145152222	0.305013651667	0.10965078
a31	0.242616784074	0.134759541852	0.247921224074	0.303767053889	0.0709353563333
a18	0.276621364691	0.107951731951	0.251236098025	0.322534551296	0.0416562117778
a31	0.29433150823	0.0963836919837	0.245194802675	0.331935750432	0.0321542265926
a35	0.29346262941	0.0848511589946	0.242934587558	0.350390030144	0.0283615828642
a31	0.27856671647	0.0804622463315	0.238255655853	0.361310503381	0.0414048622881
a10	0.253467322157	0.0936674771105	0.230232978618	0.36427517446	0.058357032096
a20	0.237954520719	0.123142285703	0.221189872873	0.334393771487	0.083319542032
a29	0.230451883573	0.158809351901	0.212448644291	0.270247663829	0.128042434011
a20	0.220880077858	0.181429610634	0.204885544764	0.228122711276	0.164682038004
a31	0.211093112619	0.191961300211	0.201484264921	0.210989060425	0.184472269335
a28	0.204839154206	0.196789646737	0.200452944974	0.204084880142	0.193833383112
a8	0.202470751402	0.198675788912	0.200177021658	0.201363170047	0.197313294371
a21	0.201176670467	0.199458662971	0.200046107219	0.200450156682	0.19886841479
</S>	0.200855425234	0.199651931486	0.20000513861	0.200228693341	0.199258787395
