 	ho	messo	uno	specchio	sul	muro	</S>
a8	0.127437955	0.17926312	0.023455141	0.030014614	0.22237137	0.317349365	0.100108345
a31	0.0950307416667	0.17688116	0.0149797476667	0.0258965393333	0.238810643333	0.354757485	0.093643625
a17	0.0979287152222	0.20132812	0.0151341125556	0.0263069541111	0.226459467778	0.344075558333	0.0887670416667
a11	0.109722717741	0.22681362	0.0171914081852	0.0229560003704	0.200423799259	0.357609956111	0.0652824628889
a31	0.096620887247	0.220807573333	0.0152152570617	0.0175734311235	0.180683009753	0.43044534537	0.0386544767963
a20	0.0771619124157	0.199285437778	0.0135996320206	0.0145757720412	0.167167983251	0.503313215123	0.0248960444321
a31	0.0675749264719	0.194460109259	0.0117444296069	0.0127678128471	0.17568293775	0.517572898374	0.0201968898107
a37	0.052634385824	0.168597353086	0.0096067598023	0.012449752449	0.173341132583	0.564752092791	0.0186185392702
a24	0.0449106099413	0.126503481029	0.0170143266008	0.025493489483	0.150490084194	0.602901197597	0.0326868260901
a28	0.0526555293138	0.113398458676	0.0311555045336	0.0486277238277	0.146627301398	0.548613972532	0.0589215086967
a31	0.0529635017713	0.0993670945587	0.0346442475112	0.0513866332759	0.140510617133	0.559249414177	0.0618784918989
a24	0.0613081279238	0.0939227315196	0.0443658405037	0.053674721092	0.142283852378	0.541891561392	0.0625531529663
a35	0.0857486773079	0.105437147173	0.0732265588346	0.080572790364	0.161067440793	0.404564467131	0.0893829243221
a31	0.107899379103	0.119112855724	0.100250244945	0.105483816788	0.165126510264	0.28958959571	0.112537624774
a20	0.125927326368	0.132520471908	0.121137381648	0.123322655596	0.153164296755	0.21743679857	0.126491074925
</S>	0.133716283184	0.138431180954	0.130060860824	0.131251672798	0.148642008378	0.184899799285	0.132998192462
