 	la	sorella	mia	si	non	è	venuta	ancora	ancora	qui	</S>
a31	0.0474336945	0.060478646	0.049389749	0.06433958	0.069750032	0.09231751	0.256306195	0.1349364975	0.15005208	0.039062192	0.035933838
a14	0.0298984678333	0.0441792593333	0.0354174036667	0.0534162446667	0.057342057	0.07985325	0.350080158333	0.138229355833	0.162142126667	0.0258108736667	0.0236307993333
a11	0.0243328559444	0.0405174581111	0.0329257788889	0.0548096212222	0.054911644	0.0715248233333	0.376566952778	0.135956278611	0.160511622222	0.0255086002222	0.0224343267778
a31	0.0206497843148	0.0377828053704	0.0300100732963	0.0554815127407	0.0556305113333	0.0760626811111	0.360196810926	0.149241569537	0.168668287407	0.0248747407407	0.0214011985926
a46	0.0174055392716	0.0339301237901	0.0251351987654	0.0526753839136	0.0546246891111	0.0808980737037	0.339373076975	0.168791399846	0.188107232469	0.0210788115802	0.0179804705309
a33	0.0143803909239	0.02973028993	0.0200843862551	0.0480756693045	0.051423843037	0.0783558812346	0.331558992325	0.183698519949	0.21211283749	0.0167667365267	0.0138124413103
a23	0.010625021308	0.0235458959767	0.014578388085	0.0398272514348	0.044800895679	0.0738885770782	0.337540037442	0.199326939983	0.23523348583	0.0114288950089	0.00920460190343
a31	0.00786069176933	0.0204215756589	0.011180255695	0.0379854998116	0.043602301893	0.0808103790261	0.334487212481	0.207506976661	0.241356611943	0.00818075350297	0.00660775843448
a21	0.00656139965644	0.018367929553	0.00943621089833	0.0356837819372	0.0415901299643	0.081503624342	0.335522140827	0.212499035554	0.246993587314	0.00654372983432	0.00529845884483
a24	0.00674790381881	0.017295714851	0.00939705696611	0.0310116026457	0.0357723503214	0.068505201114	0.355613410276	0.211485931851	0.251796972438	0.00681060877811	0.00556327784828
a46	0.00722167160627	0.0178637439503	0.010191947322	0.0304874002152	0.0344821987738	0.0641249307047	0.361079803425	0.210625580617	0.249427700813	0.0079341260927	0.00656090461609
