 	l	anno	che	viene	mia	sorella	sta	per	sta	per	studiare	medicina	</S>
a8	0.06502139	0.0624432995	0.046570495	0.0520048535	0.056670595	0.059951813	0.0543077065	0.054276295	0.052082146	0.0522537815	0.161910385	0.21850938	0.063997849
a31	0.0610606206667	0.0570674061667	0.0397694793333	0.0493754318333	0.041519559	0.0405275433333	0.0344946541667	0.034991787	0.0340373616667	0.0378215181667	0.207430468333	0.302606253333	0.0592979363333
a23	0.0592690652222	0.0562103157222	0.0414112501111	0.0547013862778	0.0421018796667	0.0390335634444	0.0313001880556	0.0309106046667	0.0306282918889	0.0348981477222	0.206218886111	0.310491431111	0.0628250161111
a31	0.0586782860741	0.0556624815741	0.041118582037	0.0553791394259	0.0415591695556	0.0379248204815	0.0297580996852	0.0291712772222	0.029204971963	0.0340781349074	0.208512772037	0.313934837037	0.065017423037
a39	0.058614855358	0.0528678185247	0.036771142679	0.0490268064753	0.0353146558519	0.0325058088272	0.0265580012284	0.0271279604074	0.027019462321	0.0328357016358	0.223608084012	0.337723959012	0.0600257310123
a8	0.0543748964527	0.0525733471749	0.0385614452263	0.0530950131584	0.0404436299506	0.0365806822757	0.0285128170761	0.0275897918025	0.0277762727737	0.0318356125453	0.216097301337	0.332066053004	0.0604931126708
a31	0.0547788434842	0.0543260543916	0.0367123834088	0.0509918283861	0.0393981699835	0.0356816927586	0.026954485692	0.0259609469342	0.0267855165912	0.0320018735151	0.224608547112	0.326796361001	0.0650032808903
a13	0.0545226861614	0.0527521824639	0.0291045378029	0.039417828462	0.0327928076612	0.0306485662529	0.0228075312307	0.0224410569781	0.0232552798637	0.0290197058384	0.255098355704	0.346098297	0.0620411702968
a31	0.0588741837205	0.0574404888213	0.0235525489343	0.0298345728207	0.0299769675537	0.0311070594176	0.0208232264102	0.0206404219927	0.0210584012879	0.0268576732795	0.270116978568	0.352081985667	0.0576355144323
a46	0.0589084129068	0.0582287696071	0.0185191389781	0.0216618587736	0.0263398098512	0.0330237288059	0.0184812974701	0.0178732496642	0.017953165096	0.0240556734265	0.290408219523	0.362494741889	0.0520519434774
a35	0.0420779203023	0.0448706305357	0.014751486326	0.0173282207579	0.0257788622837	0.0363712379353	0.0175987388234	0.0145875798881	0.0140748156987	0.0170399681422	0.317883269841	0.39806626063	0.0395710041591
a24	0.0342227734341	0.0393267375119	0.0144892007753	0.0168752402526	0.0290085340946	0.0408395726451	0.0197357882745	0.014358267296	0.0133564102329	0.0136380957141	0.31661181328	0.41603743021	0.0315001123864
a18	0.034009985478	0.0404504161706	0.0157151642584	0.0172047650842	0.0328408600315	0.0468033208817	0.0232745197582	0.015185922432	0.0142042987443	0.013159953238	0.305283164427	0.41271582007	0.0291517767955
a17	0.0322717521593	0.0394917987235	0.0160944210861	0.0169279030281	0.0332086220105	0.0506303702939	0.0244839655861	0.014827356144	0.0139760550814	0.0126245220793	0.304482978142	0.414308260023	0.0266719949318
a43	0.0302410757198	0.0380381569078	0.0162695836954	0.0174334420094	0.0331740940035	0.0531284007646	0.0244362441954	0.0145729793813	0.0135864475271	0.0120686526931	0.302197282714	0.420326086674	0.0245275673106
