 	non	ti	dimentichiamo	mai	</S>
a8	0.168482465	0.36222358	0.384277005	0.043734244	0.0412827005
a31	0.122352566667	0.36424512	0.441235538333	0.039212042	0.0329547445
a20	0.129895807222	0.347601246667	0.447441952778	0.0411228603333	0.0339381458333
a31	0.138059292407	0.354108448889	0.452606900926	0.0298685844444	0.0253567889444
a13	0.126186174136	0.36538888963	0.475265560309	0.0179785268148	0.0151808543148
a31	0.145757571379	0.368502909877	0.46250817677	0.0130060636049	0.0102252715383
a13	0.144938463793	0.392636553292	0.445004048923	0.010434658535	0.00698631727943
a1	0.101757577931	0.402826004431	0.477691562974	0.010326406845	0.00739848909314
a31	0.074055861977	0.40760726481	0.501785190991	0.009443426015	0.00710822959771
a41	0.0538706533257	0.425271534937	0.505609553664	0.008766325405	0.00648188743257
a15	0.0496046244419	0.443086904979	0.471741317888	0.020077765135	0.0154893324775
a13	0.0683986561473	0.448618518326	0.406943555963	0.0427364727117	0.0333027318258
a31	0.0754343933824	0.454580202775	0.372588078654	0.0532968792372	0.0441003999419
a11	0.0905309711275	0.428199900925	0.343785546218	0.0716622480791	0.065821307314
a31	0.122196747043	0.367954553642	0.302983172073	0.105349202693	0.101516349105
a46	0.152648919014	0.307092651214	0.261027310691	0.140379260898	0.138851909702
a31	0.178257839671	0.252542090405	0.227436443564	0.171173893633	0.170589746567
a46	0.189685493224	0.226429116802	0.212538594521	0.185780851211	0.185565942189
a31	0.195458291075	0.212415672267	0.205257771507	0.193473310404	0.19339496073
</S>	0.197054420537	0.208317516133	0.203335225753	0.195668020202	0.195624820365
