 	sta	seduta	nel	giardino	</S>
a20	0.23744475	0.1870796	0.07480764	0.313585055	0.18708297
a17	0.20502258	0.168038213333	0.0687008166667	0.347228731667	0.21100968
a20	0.219297043333	0.171299221111	0.0713721542222	0.311187573889	0.22684404
a31	0.256110651111	0.173005317037	0.0753195000741	0.279863617963	0.21570094
a17	0.30160524037	0.179729722346	0.0786325700247	0.246881649321	0.19315083
a31	0.337152390123	0.182034750782	0.0831595520082	0.22279397644	0.17485934
a46	0.360196073374	0.172433626927	0.0953689843361	0.20608785548	0.165913476667
a31	0.339426184458	0.159232475642	0.109969399779	0.21437325516	0.176998685556
a20	0.274487408153	0.147334051881	0.12393443326	0.24417014172	0.210073925185
a31	0.236060719384	0.14669966396	0.12325130442	0.26594261724	0.228045668395
a20	0.226398273128	0.159567977987	0.126428691473	0.26067780908	0.226927256132
a18	0.207361391043	0.171795839329	0.144702890491	0.24065281636	0.235487075377
a46	0.191606060348	0.173520866443	0.157625013497	0.231461818787	0.245786258459
a20	0.185624066783	0.176364375481	0.168750054499	0.224312856262	0.244948669486
a31	0.187233748928	0.182115311827	0.1785040715	0.216629618754	0.235517263162
a18	0.191664772976	0.188713557276	0.1869440005	0.209759356251	0.222918311054
a31	0.195883097659	0.194275525759	0.193293236833	0.204721482084	0.211826660351
a0	0.19826744922	0.197369028586	0.196798488944	0.202088264028	0.205476786784
a31	0.19935045974	0.198887739529	0.198568906315	0.200868418009	0.202324488928
a8	0.199820473247	0.19955983651	0.199367232105	0.200337816003	0.200914646309
a31	0.199964231082	0.199836328837	0.199729080702	0.200126828668	0.200343532103
a18	0.200018810361	0.199945792946	0.199874193567	0.200045842889	0.200115380701
a31	0.200027843454	0.199984444315	0.199934331189	0.200016230963	0.200037170234
a17	0.200030574485	0.199999861438	0.199959897063	0.200004973654	0.200004706745
</S>	0.200031052243	0.200005205719	0.199967678531	0.199998566827	0.199997518373
