 	può	che	sono	ancora	svegli	</S>
a31	0.1137396075	0.150409548	0.031858575	0.223632405	0.367957875	0.112401975
a7	0.0905584288333	0.130919711333	0.0223398253333	0.246590115	0.385658198333	0.123933735
a31	0.0719822796111	0.114573880444	0.0167526801111	0.279208411667	0.390180466111	0.127302288333
a7	0.0502054308704	0.101171942148	0.014321472037	0.291927043889	0.44897339537	0.0934006827777
a31	0.0333623879568	0.0869950110493	0.0120937248123	0.293369747963	0.512085925123	0.0620931615926
a37	0.0204163493189	0.0659123720164	0.00826662073743	0.276302352654	0.590310378374	0.0387919251975
a31	0.018095071773	0.0528460680055	0.00956376791248	0.244790037551	0.641096926125	0.0336081573992
a39	0.021518430591	0.0558033600018	0.0132574029708	0.217825279184	0.659080238708	0.0325153097997
a31	0.0388170695303	0.0732078300006	0.0299975103236	0.202152916395	0.609370026236	0.0464546622666
a20	0.0548076798434	0.0931380300002	0.0453298257745	0.204590482132	0.541818455412	0.0603155507555
a31	0.0790563599478	0.115491443333	0.0705024365915	0.197325070711	0.456122425137	0.0815022769185
a46	0.104789541316	0.134891234444	0.0979369288638	0.19324777357	0.362618875046	0.106515652306
a8	0.122013981772	0.148493208148	0.116532556288	0.19304907119	0.297782171682	0.122129034102
a46	0.145568857257	0.159727379383	0.142608222096	0.180395150397	0.226492013894	0.145208414701
a8	0.158361532419	0.164007879794	0.157137527365	0.171638466799	0.190622727965	0.158231881567
a31	0.16343100414	0.165479736598	0.162977652455	0.168291248933	0.176368369322	0.163452003856
a20	0.16542654138	0.166191908866	0.165254857485	0.167247389644	0.170436236441	0.165443104619
</S>	0.16599700069	0.166417494433	0.165901143742	0.166971754822	0.16870895822	0.166003687309
