 	non	aveva	dove	aveva	per	stare	</S>
a7	0.197926335	0.145144	0.21801263	0.0737838635	0.100272665	0.159297545	0.1055629375
a31	0.202400845	0.14475433	0.23857821	0.0660978201667	0.0840574916667	0.159477338333	0.104633940833
a29	0.199465758333	0.146772386667	0.24080561	0.0647398680556	0.0816115138889	0.160248106111	0.106356723611
a19	0.222054879444	0.136466552222	0.249963943333	0.0623767040185	0.076175197963	0.156874028704	0.0960886778703
a46	0.225631746481	0.128116947407	0.240859301111	0.0771438080062	0.0826483679877	0.147565686235	0.0980341259568
a31	0.196316828827	0.123649642469	0.22441628037	0.0959641793354	0.0969026879959	0.145489485412	0.117260885319
a38	0.159365589609	0.114459878823	0.202722820123	0.114734949778	0.111794322665	0.150344515137	0.146577911773
a31	0.14237024987	0.111141187608	0.182600266708	0.121682719926	0.118881740888	0.152088998379	0.171234820591
a20	0.141394249957	0.117244089203	0.165226968903	0.121672846642	0.120962393629	0.147069196126	0.186430250197
a31	0.146665206652	0.128908403068	0.154888312968	0.124919372214	0.12522340121	0.142465205375	0.176930090066
a0	0.151948985551	0.138084561023	0.152365594323	0.129492137405	0.130144063737	0.141618991792	0.156345696689
a31	0.148601135184	0.141730700341	0.147779411441	0.136087039135	0.136396191246	0.141602093931	0.147803465563
a46	0.146559985061	0.14290597678	0.145690077147	0.139276353045	0.139463677082	0.14211489131	0.143989048521
a18	0.144750698354	0.14308009226	0.144227235716	0.141211927682	0.141292532361	0.14242834377	0.143009166174
</S>	0.143958589177	0.14301161613	0.143644952858	0.141914033841	0.14195637618	0.142583336885	0.142931078087
