 	ora	ho	finito	di	scrivere	</S>
a23	0.30081613	0.13933526	0.09648745	0.196002135	0.17348648	0.093872532
a31	0.3364388	0.1547749	0.0943336466667	0.203518408333	0.141142866667	0.0697913386667
a28	0.342361946667	0.15957267	0.0960204122222	0.195817689444	0.133503808889	0.0727234375556
a31	0.381421922222	0.140819756667	0.0765534824074	0.208949073148	0.132437014963	0.0598187415185
a41	0.425655554074	0.123932832222	0.0611926218025	0.211928457716	0.138781376988	0.0385091498395
a21	0.435689204691	0.117056732741	0.0617645499342	0.186622029239	0.161274752329	0.0375926949465
a24	0.409622091564	0.113447122914	0.0683567299781	0.17154922308	0.188698157443	0.0483266516488
a31	0.392294183855	0.112654137638	0.0720616999927	0.16927760436	0.200168319148	0.0535440662163
a39	0.347778637952	0.127452215879	0.0906995399976	0.17475648812	0.193705446383	0.0656076990721
a31	0.301031005984	0.130843678626	0.102764229999	0.195144589373	0.201566538794	0.0686499793574
a28	0.268718518661	0.123223136209	0.103319428333	0.228859706458	0.209984566265	0.0658946514525
a31	0.229693319554	0.12528210207	0.110780931111	0.250744125486	0.201968038755	0.0815314721508
a20	0.225912763185	0.136676374023	0.12031660037	0.234945668495	0.180155719585	0.10199284905
a37	0.215966124395	0.151607644674	0.137527190123	0.202144939498	0.165377943195	0.127376163017
</S>	0.201325217197	0.156503172337	0.146464350061	0.191298604749	0.164580976597	0.139827701508
