 	il	morto	si	piange	</S>
a20	0.16780744	0.32746997	0.25242144	0.193001735	0.059299389
a31	0.124176183333	0.36853799	0.25720323	0.207051718333	0.0430308603333
a18	0.105992201111	0.37387023	0.252708403333	0.227251266111	0.0401779181111
a15	0.112735953704	0.366072776667	0.245296334444	0.239465612037	0.0364293277037
a31	0.116248807901	0.379336702222	0.245401971481	0.231171340679	0.0278411762346
a15	0.109081155967	0.403640410741	0.249221710494	0.21901693356	0.0190397865782
a31	0.118527141989	0.386015816914	0.262293100165	0.21807442452	0.0150894956927
a29	0.11360960733	0.393508875638	0.275398803388	0.20581317484	0.0116695475642
a31	0.0975487524433	0.411111738546	0.289942814463	0.192111801613	0.00928493718807
a0	0.0801344884811	0.444047489515	0.295796404821	0.172316870538	0.00770478392936
a31	0.0581385271604	0.503585783172	0.28882234494	0.142240533513	0.00721280550979
a13	0.0500943523868	0.546839181057	0.27074822498	0.123676654504	0.00864156450326
a18	0.0471800754623	0.598103863686	0.223202938327	0.116353650168	0.0151594508344
a41	0.0603869764874	0.582872937895	0.196325609442	0.126943952056	0.0334705062781
a31	0.0758106921625	0.563188492632	0.181544729814	0.128764504019	0.050691565426
a18	0.103708660721	0.500822027544	0.175890036605	0.137996458006	0.0815828384753
a31	0.13939820024	0.394095775848	0.183154072202	0.161465209335	0.121886772825
a46	0.162750143413	0.323698198616	0.185378400734	0.176603726445	0.151569527608
a31	0.182104471138	0.261485306205	0.191860250245	0.188601575482	0.175948399203
a0	0.191266937046	0.230270112068	0.195615496748	0.194832895161	0.188014549734
a31	0.195803845682	0.214953167356	0.197703785583	0.19752217172	0.194017023245
</S>	0.197302152841	0.209642088678	0.198480802791	0.19843869086	0.196136281623
