 	io	non	sono	ancora	pronta	bisogna	venire	alle	sette	</S>
a8	0.17805521	0.10283442	0.051915024	0.0963005575	0.028844392	0.10185285	0.0759877025	0.11506282	0.16776076	0.081386258
a31	0.19264825	0.0927205053333	0.0483945796667	0.0943783041667	0.0328886876667	0.0941820733333	0.0722864625	0.110639348	0.177933046667	0.0839287426667
a3	0.16640543	0.0940813671111	0.0611470738889	0.0984551763889	0.0471859792222	0.0976654744444	0.0833654475	0.107983974	0.150989268889	0.0927208158889
a20	0.142220036667	0.0990941257037	0.077814832963	0.099583460463	0.0638233664074	0.0990563048148	0.0926847808333	0.103448256333	0.12492789463	0.0973469302963
a31	0.141358255556	0.0995416185679	0.0820085929877	0.0969152254877	0.0689615921358	0.0966761649383	0.0928677586111	0.0999975054443	0.125046196543	0.0966270714321
a24	0.149695721852	0.102946706189	0.0814314509959	0.0955896371626	0.0648127487119	0.0948716016461	0.0914185482037	0.0978571721481	0.126656508848	0.0947198868107
a31	0.195034523951	0.106173345396	0.0676170829986	0.0892610090542	0.0467018595706	0.089344343882	0.0794480314012	0.097072242716	0.146422322949	0.0829252116036
a17	0.250735357984	0.106804098465	0.0405248649995	0.0817946563514	0.0225754941902	0.0868195959607	0.0565021354671	0.101347437572	0.194969060983	0.0579273042012
a31	0.276278625995	0.113511706155	0.0226249036665	0.0800879067838	0.0111007419634	0.0890359033202	0.0423315918224	0.107306907857	0.215906863661	0.0418148754004
a17	0.304801648665	0.107629735385	0.0134049507555	0.0692600635946	0.0059302103878	0.0857837177734	0.0311964892741	0.111889296286	0.238692994554	0.0314108811335
a20	0.320076482888	0.0878829984617	0.0104951261185	0.0550276068649	0.00530584419593	0.0798527559245	0.0216231900914	0.113126560429	0.285582241518	0.0210271633778
a41	0.305060870963	0.0813563074872	0.0125740977062	0.0519462632883	0.00740465563198	0.0774716619748	0.0210318010305	0.110098283476	0.312733090506	0.0203229621259
a31	0.294740640321	0.0841799138291	0.0126263252354	0.0547624730961	0.00798584131066	0.0807730706583	0.0212002806768	0.114378771159	0.308394910169	0.020957785042
a17	0.285130926774	0.0814526146097	0.0127507887451	0.056029191032	0.00895961337022	0.0801556602194	0.0218556102256	0.116380417053	0.314751790056	0.0225334093473
a31	0.272425215591	0.0726295265366	0.0128160452484	0.052793720344	0.00969252505674	0.0749794650731	0.0210235734085	0.119920382351	0.341561456685	0.0221580974491
a24	0.25622862853	0.0680448785122	0.0128678504161	0.0515387227813	0.0106709441189	0.0736398900244	0.0197733278028	0.131792724117	0.354464358895	0.0209786738164
a31	0.23457359951	0.0625982475041	0.0140500971387	0.0477005312604	0.0123247220396	0.0673658500081	0.0196883986009	0.133715978039	0.387209359632	0.0207732016055
a32	0.232811899837	0.054097700168	0.0151282287129	0.0379796330868	0.0136312170132	0.0523397980027	0.0185351865336	0.11272630268	0.443591979877	0.0191580362018
a31	0.206503956612	0.054731186056	0.0239395382376	0.0391535860289	0.0224766910044	0.0466831730009	0.0256620828445	0.0931380908933	0.461701179959	0.0260105137339
a20	0.189270402204	0.0601378490187	0.0329021424125	0.0449212210096	0.0312468070015	0.048451157667	0.0338266912815	0.0842976969644	0.440836239986	0.034109754578
a31	0.179930094068	0.0714944816729	0.0466339484708	0.0559315440032	0.0450075180005	0.057369268889	0.0470037167605	0.0829532003215	0.366481206662	0.0471950048593
a46	0.170922348023	0.0817237672243	0.0586409561569	0.0659022076677	0.0573729483335	0.0668252582963	0.0589589095868	0.0857509014405	0.294791988887	0.0591107496198
a33	0.167177719341	0.0892455924081	0.0686757520523	0.0740641308892	0.0676662701112	0.0748626027654	0.0688794055289	0.0862324038135	0.234216099629	0.0689800345399
</S>	0.15283568967	0.0952206712041	0.0782507160261	0.0822043454446	0.0774561200556	0.0823310963827	0.0782839127645	0.0898951319067	0.185194924815	0.07832738227
