 	perché	aveva	lavorato	molto	</S>
a46	0.38251545	0.20371348	0.035567478	0.271242285	0.106961282
a31	0.39686149	0.18271564	0.029955693	0.278934921667	0.111532232
a17	0.365321676667	0.196539223333	0.031034341	0.265384353889	0.141720410667
a31	0.385758145556	0.201348177778	0.02500659	0.247059411296	0.140827668889
a37	0.434188295185	0.200962859259	0.0197031386667	0.234342310432	0.11080338163
a31	0.449823978395	0.21174735642	0.0137978058889	0.251148746811	0.0734820985433
a18	0.474740506132	0.202438988807	0.00792987496297	0.274926875604	0.0399637485144
a10	0.511124858711	0.183011616269	0.00611482165432	0.275641841868	0.0241068611715
a31	0.519737642904	0.176258568756	0.00451810678477	0.282478170623	0.0170075020572
a46	0.562616914301	0.153704549585	0.00430717059492	0.265758093541	0.0136132570191
a20	0.667696404767	0.109104248195	0.00728869363164	0.20126370118	0.014646968673
a11	0.716668234922	0.094456261065	0.0154361845439	0.144494260393	0.028945093891
a18	0.691687978307	0.109405140355	0.0256043795146	0.122945040131	0.0503574946303
a31	0.679098809436	0.109172096785	0.0352196461715	0.117963670044	0.0585458315434
a0	0.605816543145	0.115905505595	0.0616457733905	0.139006840015	0.0776253588478
a31	0.499492387715	0.136211995198	0.0983902077968	0.156851350005	0.109054014616
a8	0.396940565905	0.157060885066	0.138048622599	0.165660350002	0.142289518205
a31	0.293759535302	0.179782028355	0.1712469642	0.182382060001	0.172829389402
a7	0.248234201767	0.189699499452	0.185668554733	0.190157406667	0.186240343134
a31	0.223494243922	0.195078089817	0.193157248244	0.194906678889	0.193363744378
</S>	0.216611591961	0.196531584909	0.195223419122	0.196296279445	0.195337122189
