 	prima	di	andare	alla	scuola	</S>
a7	0.16272943	0.48739244	0.13373178	0.1108019825	0.047942429	0.057401939
a11	0.140484253333	0.573986613333	0.120543346667	0.0959955338333	0.0261163206667	0.0428739583333
a43	0.147761911111	0.599164737778	0.105212628889	0.0796753079444	0.0240846622222	0.0441008007778
a20	0.15214785037	0.573673745926	0.106065126296	0.0822029479815	0.0317364777407	0.0541738875926
a31	0.153299443457	0.482344691975	0.128515582099	0.10815987266	0.0458034179136	0.0818770178642
a20	0.151235484486	0.363955887325	0.157838014033	0.145940990887	0.0591647579712	0.121864869288
a31	0.137482609829	0.275047489108	0.166338768011	0.181978126962	0.0774343606571	0.161718636429
a20	0.136701404943	0.214061446369	0.163125429337	0.198566888987	0.108541494886	0.17900334881
a31	0.150536941648	0.185532125456	0.163104839779	0.188039962996	0.138731471629	0.174054679603
a20	0.160401813883	0.173949421819	0.164933849926	0.175344354332	0.155927290543	0.169443279868
a31	0.164463867961	0.169591010606	0.165963149975	0.169703734777	0.162769796848	0.167508433289
</S>	0.16554527898	0.168413850303	0.166261874988	0.168169542388	0.164593148424	0.167016286644
