 	allora	io	ora	sto	studiando	di	maestra	ma	ho	una	sorella	mia	sorella	studia	quest	anno	che	viene	per	medico	</S>
a31	0.009483227	0.040241896	0.036644132	0.0238271115	0.070365285	0.0482264315	0.0815555685	0.025417808	0.0402776105	0.0346722035	0.0419185115	0.0423054755	0.04642928	0.0380517835	0.060948685	0.0744467985	0.058344503	0.048749853	0.0491338025	0.08235089	0.0466091575
a17	0.00963366466667	0.037936152	0.0313351596667	0.0189539561667	0.0730218863333	0.0451797525	0.0899397045	0.0185872086667	0.0314691238333	0.0241526728333	0.0337164801667	0.0346769991667	0.0413095553333	0.0279799711667	0.064715855	0.0954071145	0.0659604576667	0.0460538056667	0.0450970591667	0.11821846	0.0466549885
a31	0.0110596588889	0.0373119873333	0.0288393468889	0.0176281420556	0.0681639654444	0.0426083895	0.0905975865	0.0168551598889	0.0279798732778	0.0206531986111	0.0307045643889	0.0319587417222	0.0392421971111	0.0244813680556	0.064556308	0.105822203167	0.0693783958889	0.0457264712222	0.0439306307222	0.133413845333	0.0490879865
a17	0.0108491916296	0.0360380957778	0.026704943963	0.0165351393519	0.0662415788148	0.0408427831667	0.0940373255	0.0158981176296	0.0266061400926	0.019216564537	0.0298125237963	0.0312229655741	0.0387940543704	0.0233198793519	0.0647733973333	0.110938244389	0.0706591486296	0.0462896417407	0.0447807195741	0.136631587111	0.0498079471667
a31	0.00990723187653	0.0348450485926	0.0251807906543	0.0155483171173	0.0676719329383	0.0414867463889	0.0982387818333	0.0151539448765	0.0260490390309	0.018547658179	0.0293221875988	0.0307496735247	0.0386607591235	0.0227672271173	0.0649750524444	0.113397863463	0.0706749795432	0.0461560305802	0.0445483645247	0.13606732237	0.0500510457222
a34	0.00973265095884	0.0334751795309	0.0251146475514	0.0162430743724	0.0684380193128	0.0434788757963	0.0972078372778	0.0158878706255	0.026539081677	0.0191299127263	0.0291950378663	0.0307316098416	0.0383972130412	0.0229935483724	0.0637863158148	0.111482768154	0.0700864265144	0.0452762201934	0.0433105871749	0.138349034123	0.0511441029074
a1	0.00826653881961	0.030695352177	0.0253480715171	0.0168152981241	0.0623962664376	0.0450950535988	0.0879790824259	0.0165649202085	0.026051144559	0.0192506099088	0.0272961242888	0.0295859639472	0.0371648323471	0.0214405861241	0.0642571102716	0.115693742718	0.0742406388381	0.0438160907311	0.040146502725	0.154975701374	0.0529203943025
a35	0.00476906943987	0.026504291059	0.0241382545057	0.0134746050414	0.0595318981459	0.0465880361996	0.0871067388086	0.0134508290695	0.0263501881863	0.0173079539696	0.0266353630963	0.0301375743157	0.039035015449	0.0190692040414	0.0707093534239	0.120347684573	0.0791766196127	0.044702439577	0.039004782575	0.158879720458	0.0530804127675
a31	0.00264002229996	0.0247136016863	0.0227819145019	0.00893291074713	0.0656143887153	0.0529041070665	0.0890525976029	0.00926274212317	0.0278427673954	0.0148544831565	0.0282850566988	0.0322755567719	0.0439662598163	0.0174743383471	0.0773483044746	0.115967700191	0.0824124832042	0.0473431685257	0.0408542088583	0.143351670153	0.0521217009225
a20	0.00154654818665	0.0213034775621	0.0187238501673	0.00484249781571	0.0734844329051	0.0591994190222	0.0914903575343	0.00548434184106	0.0290343997985	0.0125640885522	0.0301766422329	0.0337912312573	0.0480211526054	0.0168148497824	0.0817574081582	0.11109085673	0.0871892010681	0.0505846395086	0.0441417486194	0.129638073384	0.0491207609742
a17	0.00126185682888	0.0145203371874	0.0131021097224	0.00306683130524	0.0720738309684	0.0587825396741	0.0907444828448	0.00341860924702	0.0305115505995	0.0108101295174	0.0313268930776	0.0353245684191	0.0505083588685	0.0163673659275	0.0858578907194	0.11184170691	0.0949424236894	0.0524595041695	0.0457037878731	0.135075791128	0.0422994469914
a20	0.00120380277629	0.0105697268958	0.0100002354075	0.00248028143508	0.0688220569895	0.056933031558	0.0890477096149	0.00249290528234	0.0322828635332	0.00955030667247	0.0325143373592	0.0372096151397	0.0529199382895	0.0158977583092	0.0892899449065	0.112711833637	0.100563245896	0.0529741210565	0.0459201596244	0.140793887043	0.0358222553305
a8	0.0012457882921	0.00967620746527	0.0098249023025	0.00253587221169	0.0656057549965	0.0549260208527	0.0873950898716	0.00240923152745	0.0334532788444	0.00955847505749	0.0332939014531	0.0386161097132	0.0539564500965	0.0158209561031	0.0901579016355	0.113256839879	0.101000453299	0.0522412836855	0.0456664262081	0.145031579014	0.0343274887768
a31	0.00120382556403	0.0111017218218	0.0110596464342	0.00247380107056	0.0677862243322	0.0567200222842	0.0883952349572	0.00253209437582	0.0331555579481	0.0103128786858	0.0333509998177	0.0383787379044	0.0534915233655	0.0162102353677	0.0886883338785	0.11266137196	0.097560979433	0.0519471292285	0.045858437736	0.140439716338	0.0366715155923
a24	0.00119194792134	0.0121724926073	0.0115488541447	0.00233632299019	0.0692297481107	0.0570910817614	0.0894120833191	0.00257270435861	0.0313780309827	0.0104807797286	0.0320081052726	0.0365039049681	0.0514262337885	0.0161227944559	0.0877705912928	0.11435512732	0.097389419811	0.0514978997428	0.0453831762453	0.141891435446	0.0382372691974
a31	0.00117281246045	0.0135899318691	0.0124204850482	0.0023151705634	0.0719486447036	0.0583153262538	0.0911324144397	0.00269583605287	0.0308002679942	0.0108381240762	0.0318884420909	0.036044271656	0.0504918425962	0.0165186844853	0.0859701404309	0.113920539107	0.0951877516037	0.0508520942476	0.0446679290818	0.140064625149	0.0391646763991
