 	l	ho	sentito	che	veniva	</S>
a41	0.28427913	0.226705565	0.226640305	0.210436375	0.024491196	0.027447356
a31	0.300520133333	0.226678715	0.231569505	0.203578468333	0.0170244186667	0.0206286903333
a24	0.345081411111	0.224714155	0.214204351667	0.182489592778	0.0155857402222	0.0179247054444
a15	0.418097067037	0.218019988333	0.181137417222	0.149471874259	0.0166906360741	0.0165829761481
a28	0.460674769012	0.206592452778	0.165058475741	0.13330883142	0.0176510086914	0.0167144290494
a0	0.464617909671	0.193656567593	0.154600651914	0.131885860473	0.0252756218971	0.0299633793498
a31	0.413315516557	0.176314622531	0.156803993971	0.143944256824	0.043663682299	0.0659579711166
a11	0.308200198852	0.16358122751	0.173412981324	0.166344378941	0.0757285190997	0.112732781706
a31	0.225488969617	0.162166195837	0.177854913775	0.17563263298	0.115924941367	0.142932430569
a39	0.192978186539	0.164067725279	0.171308004592	0.17058826766	0.145462970456	0.155594906856
a20	0.176076875513	0.165622598426	0.168564014864	0.168345665887	0.158910793485	0.162480095619
</S>	0.171627307756	0.166075499213	0.167785717432	0.167676512944	0.162487846742	0.16434716281
