 	voglio	che	Maria	che	venga	domani	</S>
a8	0.19114858	0.14960311	0.0323853275	0.06065211	0.37552369	0.087543105	0.10314408
a31	0.161595806667	0.125193798333	0.0281928028333	0.06988749	0.383987636667	0.106574208333	0.12456827
a8	0.164259025556	0.132732027778	0.0282023246111	0.0882237133333	0.313515842222	0.128132359444	0.14493473
a31	0.182897128519	0.141606932593	0.022741193537	0.0879515297778	0.306838070741	0.122103153148	0.13586199
a24	0.207374029506	0.153964534198	0.019231151179	0.0699356485926	0.345783250247	0.0958986610493	0.10781271
a31	0.243978109835	0.152889700066	0.0141412200597	0.0433870361975	0.417953243416	0.0592500333498	0.0684006326667
a46	0.247898913278	0.114194550022	0.00948489668657	0.0251895353992	0.534971624472	0.0320369877833	0.0362234618889
a31	0.230558497759	0.0836016463407	0.00770322149552	0.0180152314664	0.614340471491	0.0219368779278	0.023844027963
a29	0.184954272586	0.0596985557802	0.00681288043184	0.0136694948221	0.69804749383	0.0177695583093	0.0190477289877
a20	0.122615155529	0.0415748719267	0.00985908514395	0.015452368274	0.768361581277	0.0204088467698	0.0217281223292
a0	0.102099963176	0.0449937853089	0.0183451857147	0.025930814758	0.735439583759	0.0354339832566	0.0377567074431
a31	0.0963366310587	0.0456752084363	0.0220002279049	0.0292999382527	0.723541384586	0.0401264417522	0.0430201268144
a23	0.0935871103529	0.0497291078121	0.029898739635	0.0346595977509	0.700538661529	0.0440611669174	0.0475255602715
a31	0.090656673451	0.0557064009374	0.038502904545	0.0418756442503	0.67077023051	0.0495639896391	0.0529241284238
a18	0.098009712817	0.0667684786458	0.0507860528483	0.0527301414168	0.615763693503	0.0569290085464	0.0590128828079
a37	0.120418885939	0.0937771462153	0.0771562642828	0.0787336071389	0.463675954501	0.0821828241821	0.084055290936
a31	0.133160678646	0.111362257072	0.0989449347609	0.100096307046	0.349286678167	0.102808804727	0.104340361979
a20	0.141843849549	0.124477705691	0.117052171587	0.117604327015	0.260732716056	0.118794528242	0.11949474566
a31	0.14673729985	0.134880961897	0.130413050529	0.130664989005	0.194791398685	0.131118826081	0.131393508553
</S>	0.146138194925	0.138005765949	0.135157895265	0.135306784502	0.174119819343	0.135558263041	0.135713309276
