 	dovevo	comprare	pane	ogni	giorno	</S>
a8	0.183245523	0.070066883	0.0722684425	0.13398749	0.40886446	0.13156723
a31	0.136530423	0.0469278636667	0.0608768678333	0.13139525	0.513746053333	0.110523578
a24	0.129956027667	0.0316527173889	0.0465961579444	0.11513857	0.587149984444	0.0895065873333
a37	0.140067642556	0.017212110963	0.0286111226481	0.080892314	0.676125428148	0.0570914184444
a14	0.144376170852	0.0116468389877	0.025185893216	0.0764693333333	0.707538909383	0.0347828741481
a29	0.139567265284	0.00987344216257	0.0239476547387	0.0764422524444	0.722671869794	0.0274975200494
a0	0.127076233428	0.00951637288752	0.0196279062462	0.0581584028148	0.758840673265	0.0267803993498
a29	0.135080681143	0.0136914609625	0.0208448597487	0.0549695162716	0.735130564422	0.0402829184499
a20	0.149500600381	0.0218931699875	0.0288222452496	0.0667840587572	0.671659594807	0.0613403304833
a31	0.139327470127	0.0296885589958	0.0358273717499	0.0772336829191	0.640884881602	0.0770380171611
a24	0.131742513376	0.0416471603319	0.0453101109166	0.0853946693064	0.600580893867	0.095324624387
a46	0.131565027792	0.0634023401106	0.0655911269722	0.102476411435	0.513879404622	0.123085691462
a31	0.127722962597	0.0861119267035	0.0874667489907	0.116192949145	0.444024641541	0.138480817154
a0	0.135010460866	0.109075782234	0.109814227664	0.126112061715	0.37815004718	0.141837472385
a20	0.143841553622	0.129569837411	0.129956192555	0.138546200572	0.30991503906	0.148171197462
a31	0.151042964541	0.142907475804	0.143153134185	0.147939496857	0.26118332302	0.153773612487
a46	0.158555571514	0.153718428601	0.153855861395	0.156105458952	0.21889316434	0.158871544162
</S>	0.161535160757	0.1584583993	0.158540875697	0.159893794476	0.19998258717	0.161589222081
