 	non	ho	cosa	a	fare	</S>
a8	0.294013545	0.21006054	0.0759099625	0.107824193	0.160248295	0.151943535
a31	0.263923828333	0.194790613333	0.0662928475	0.117421159667	0.185789691667	0.171781901667
a37	0.257502319444	0.175219887778	0.0713158595	0.141104099889	0.193091380556	0.161766460556
a10	0.254164623148	0.164748735926	0.0887013351667	0.174806449963	0.184691106852	0.132887765519
a37	0.218456964383	0.165946391975	0.101755723389	0.206525719988	0.187684168951	0.119631017173
a10	0.184992214794	0.157087013992	0.103077647463	0.223673029996	0.198780852984	0.132389212391
a0	0.156168654931	0.137844396664	0.102179400488	0.214915589999	0.211496917661	0.17739503413
a20	0.138059724977	0.127057540888	0.111362896829	0.18640323	0.20794496922	0.22917163471
a17	0.139231271659	0.134419666963	0.128499758943	0.167370383333	0.190736133073	0.239742774903
a20	0.14925160722	0.147396892321	0.145286702981	0.162401681111	0.176409121024	0.219253994968
a8	0.157925842407	0.157241870774	0.15649840766	0.16350528037	0.170210633675	0.194617991656
</S>	0.161660596203	0.161293300387	0.16091093883	0.164683920185	0.168466161838	0.182985115828
