 	lo	posso	finire	di	fare	</S>
a20	0.443418415	0.049161696	0.049160465	0.18388242	0.1461383	0.12823864
a31	0.468172055	0.0391615046667	0.0416613616667	0.18419092	0.146182676667	0.120631446667
a46	0.521357468333	0.0312877732222	0.0345777318889	0.178352446667	0.130698786889	0.103725798889
a31	0.653310656111	0.0209407724074	0.023064140963	0.141058376889	0.0923630402963	0.0692630786297
a41	0.748133652037	0.0166426404691	0.018003020321	0.10405275163	0.0675034384321	0.0456645732099
a18	0.798865384012	0.014027891823	0.0149218687737	0.0855471685433	0.0535598044774	0.0330779074033
a7	0.810671694671	0.0139853342743	0.0144329975912	0.0787246328478	0.0475295648258	0.0346557814678
a41	0.77448026489	0.0224531740914	0.0224181038637	0.0719700509493	0.0524444482753	0.0562339231559
a31	0.657437254963	0.0504609286971	0.0503359156212	0.0788837736498	0.0720157894251	0.0908662797186
a0	0.464358558321	0.0964316395657	0.0963846352071	0.11001954455	0.107143889808	0.125661679906
a31	0.307936456107	0.133376333189	0.133367635069	0.139588018183	0.137955259936	0.147776259969
a39	0.230718098702	0.15179995773	0.151807285023	0.154870272728	0.153607046645	0.15719730999
a46	0.190193072901	0.161212402577	0.161219111674	0.162413307576	0.161854258882	0.16310782333
</S>	0.178977071451	0.163812831288	0.163816970837	0.164450663788	0.164144759441	0.164797706665
