 	non	ho	cosa	a	fare	</S>
a8	0.294013545	0.21006054	0.0759099625	0.107824193	0.160248295	0.151943535
a31	0.263923828333	0.194790613333	0.0662928475	0.117421159667	0.185789691667	0.171781901667
a37	0.257502319444	0.175219887778	0.0713158595	0.141104099889	0.193091380556	0.161766460556
a11	0.253475443148	0.165602395926	0.0928413385	0.166703903296	0.179871726852	0.141505230185
a13	0.223152277716	0.168138651975	0.111939116167	0.182398757765	0.174940855617	0.139430370062
a20	0.192232412572	0.156018480658	0.115801662056	0.190974982588	0.183563985206	0.161408476687
a31	0.159060047524	0.134980378886	0.112824330685	0.187770947529	0.199451671735	0.205912612229
a8	0.142283779175	0.129392934962	0.119793690228	0.171456529176	0.197468490578	0.239604580743
a31	0.147064119725	0.141011311654	0.137082003409	0.162520199725	0.181898613526	0.230423766914
a46	0.157288009908	0.154238300551	0.15253787447	0.162876736575	0.171997887842	0.201061178971
a8	0.162569306636	0.161413883517	0.160792568157	0.164705488858	0.168471785947	0.18204695299
</S>	0.164163683318	0.163553241759	0.163228429078	0.165385239429	0.167584227973	0.176085166495
