 	devo	pulire	l	albero	</S>
a39	0.118760803	0.161508745	0.17676469	0.39461129	0.1483545
a31	0.081807233	0.134770837	0.16304335	0.479643463333	0.140735126667
a35	0.0862016843333	0.130521287667	0.164770673333	0.455680061111	0.162826302222
a31	0.0828154741111	0.122606112556	0.160479397778	0.469094927037	0.165004094074
a20	0.065905033037	0.110111384185	0.141925945926	0.549042489012	0.133015148025
a31	0.0466200810123	0.095162471395	0.119122401975	0.648559876337	0.0905351440083
a37	0.0260939400041	0.0734279857983	0.0906915619917	0.758686825446	0.0510996800028
a1	0.0205463920014	0.0594639999328	0.0730427519972	0.808982641815	0.0379642346676
a20	0.0254295280005	0.0541732113109	0.0656156406657	0.812218093938	0.0425635235559
a31	0.0272314833335	0.052004344437	0.0615377212219	0.814416044646	0.044810386852
a39	0.0262257977778	0.050979759479	0.0569769124073	0.826408348215	0.039409191284
a10	0.0291359875926	0.0567015158263	0.0618549951358	0.813559549405	0.038747976428
a29	0.0408527318642	0.0667313386088	0.0704271983786	0.772579716468	0.049409033476
a46	0.0650712916214	0.0821538482029	0.0839596461262	0.690200005489	0.0786152078253
a31	0.0788166605405	0.092300211401	0.0935780120421	0.641567848496	0.0937372692751
a20	0.101896323514	0.113379907134	0.112727744014	0.562177972832	0.109818076425
a13	0.135697801171	0.142955879045	0.142132971338	0.436165934277	0.143047415475
a20	0.147602793724	0.152155666348	0.153855057113	0.384130611426	0.162255868492
a31	0.154585137908	0.158396595449	0.160524415704	0.357431903809	0.169061976164
a11	0.170112842636	0.172904271816	0.173547085235	0.306405597936	0.177030222055
a17	0.184055740879	0.185359593939	0.185657091745	0.257179299312	0.187748247352
a20	0.18882418696	0.189484584646	0.189864213915	0.240013866437	0.191813119117
</S>	0.18931544848	0.189814107323	0.190297306957	0.238124228218	0.192448889558
