 	aveva	lavorato	tutta	la	settimana	</S>
a31	0.4316706	0.064512646	0.0398083565	0.17065192	0.197763755	0.09559276
a20	0.447134453333	0.0711452146667	0.0325766615	0.16282041	0.185879045	0.10044424
a31	0.481815454444	0.0699964648889	0.0276501331667	0.156125276667	0.163139658333	0.101273033333
a28	0.609155854815	0.043515295963	0.0178613670556	0.132228738889	0.129390997778	0.0678477867777
a31	0.680216081605	0.0264939029877	0.0126785958519	0.121981812963	0.115954057593	0.0426755795926
a13	0.738567057202	0.0179928126626	0.0106786791173	0.103718294321	0.102530712531	0.0265124511975
a18	0.781978439067	0.0192501075542	0.0127296977058	0.0781378897737	0.0864256228437	0.0214782407325
a31	0.776111793022	0.0266473208514	0.0197736959019	0.0649851622579	0.0865395996146	0.0259424282442
a27	0.679716011007	0.0487639016171	0.0437696019673	0.074808710086	0.105766066538	0.0471756934147
a31	0.495675420336	0.0902959718724	0.0872186439891	0.105735142029	0.132488158846	0.0885866278049
a20	0.349429540112	0.124530760624	0.123043124663	0.132089520676	0.147319479615	0.123587539268
a31	0.270363043371	0.143639253541	0.143068571554	0.147064450225	0.152707439872	0.143157223089
a39	0.22285748779	0.154568774514	0.154339487185	0.155864170075	0.158010556624	0.154359534363
a31	0.19855669593	0.159969018171	0.159880419062	0.160485410025	0.161233708875	0.159874751454
a33	0.183171361977	0.16324633939	0.163211849687	0.163446340008	0.163716966292	0.163207153818
</S>	0.179755215989	0.163979644695	0.163961139843	0.164107830004	0.164241288146	0.163954911909
