 	io	non	so	cosa	è	da	scrivere	</S>
a48	0.278309495	0.168087895	0.172414975	0.101391872	0.0678183575	0.061964813	0.099084492	0.0509280925
a31	0.347216965	0.168553728333	0.196127098333	0.0885086933333	0.0497496441667	0.0389373306667	0.085991052	0.0249154517333
a14	0.402102025	0.161306149444	0.213603446111	0.0669295191111	0.0322708080556	0.0259517128889	0.0834789806667	0.0143573169778
a37	0.443490465	0.157027189815	0.208614898704	0.053994843037	0.0250403993519	0.022113623963	0.0767051885556	0.0130133924926
a10	0.486433701667	0.144929253272	0.184359419568	0.0488895543457	0.024061026784	0.020590617321	0.0771745178519	0.0135619464975
a31	0.430812813889	0.165160524424	0.185544753189	0.0701866464486	0.035647661928	0.0257416137737	0.0722549746173	0.0146510064992
a28	0.348608851296	0.191898038141	0.202819364396	0.0951457938162	0.0491350446427	0.0327992279246	0.0646028002058	0.0149908381664
a31	0.346617557099	0.189407866047	0.197667294799	0.0962948979387	0.0537380478809	0.0391449609749	0.0592373094019	0.0178920680555
a42	0.358206992366	0.161190985349	0.180680684933	0.0902023979796	0.0614221709603	0.053888413325	0.0672810838006	0.0271272886852
a23	0.312223997455	0.131404439783	0.164078978311	0.0979164946599	0.0805931336534	0.0786188791083	0.0873893559335	0.0477747295617
a8	0.229180279152	0.121320499261	0.14534997277	0.112186921553	0.103083234551	0.103600059703	0.105905891978	0.0793731465206
</S>	0.183851109576	0.120362161631	0.137800571385	0.119034990776	0.113478512276	0.114398384852	0.114894530989	0.0961797382603
