 	voglio	che	Maria	viene	domani	</S>
a33	0.393515985	0.304885885	0.0510534965	0.12279012	0.0519132005	0.075841295
a31	0.404046661667	0.311511975	0.0357452075	0.13690515	0.0374777758333	0.0743132316667
a11	0.412788010556	0.319168928333	0.0341860945	0.127617038	0.0351404519444	0.0710994712222
a31	0.466477726852	0.337809066111	0.0285100575	0.0898860653333	0.0283163126481	0.0490007797407
a18	0.523026175617	0.33118689537	0.0246965818333	0.0647732551111	0.0233243438827	0.0329927705802
a31	0.571195958539	0.304600988457	0.0229888689444	0.054347838037	0.0210355946276	0.0258307555267
a42	0.57049988618	0.267055569486	0.0294648676481	0.065815363679	0.0308495792092	0.0363147351756
a37	0.449234338727	0.225396599829	0.057142326216	0.112573891226	0.0688979330697	0.0867549150585
a31	0.333318046242	0.198622613276	0.084527090072	0.157748773742	0.0980861810232	0.127697298353
a20	0.273631465414	0.184318581092	0.111691470024	0.172443164581	0.117300803674	0.140614492784
a31	0.222428508471	0.177782070364	0.138604123341	0.169422521527	0.140529711225	0.151233060928
a8	0.19483832949	0.172114976788	0.153871121114	0.166112087176	0.154492410408	0.158571073643
</S>	0.185029814745	0.170143528394	0.158916125557	0.165388603588	0.159206005204	0.161315901821
