 	mia	figlia	vuole	andare	</S>
a46	0.28883326	0.20575731	0.19023057	0.23010084	0.08507803
a31	0.26238035	0.196039206667	0.201456226667	0.263458393333	0.07666583
a7	0.25605527	0.197484118889	0.216926508889	0.258085707778	0.0714484033333
a20	0.25015774	0.199253986296	0.228698632963	0.248480772593	0.0734088877778
a31	0.227180406667	0.194262712099	0.243633890988	0.263233327531	0.0716896859259
a46	0.193542325556	0.177966217366	0.248067093663	0.280929165844	0.0994952053086
a31	0.168736771852	0.161794059122	0.231465224554	0.300954138615	0.13704978177
a46	0.167777887284	0.159798786374	0.208380561518	0.294581516205	0.169461223923
a31	0.179017342428	0.174182795458	0.198712477173	0.255057708735	0.193029654641
a11	0.191317574143	0.188485728486	0.199894789058	0.226294069578	0.194007808214
a3	0.196679811381	0.195646629495	0.200215953019	0.210520886526	0.196936709405
a31	0.198813803794	0.198441883165	0.200109651006	0.203851692175	0.198782976468
a27	0.199551344598	0.199429761055	0.200092957002	0.201504660725	0.199421302156
a0	0.199819248199	0.199778167018	0.200086662334	0.200678130242	0.199637817385
</S>	0.199907534099	0.199874288509	0.200072656167	0.200431960121	0.199713568693
