 	il	morto	vuole	pianto	</S>
a31	0.176999793	0.349454955	0.165478685	0.23583117	0.0722354
a28	0.131588336333	0.396295711667	0.165029171667	0.234390943333	0.0726958733333
a17	0.115559058778	0.401678043889	0.176218843889	0.220287184444	0.0862569211111
a31	0.101229689593	0.47116741463	0.165683371296	0.195208608148	0.0667109403704
a20	0.0828312931977	0.599161284877	0.124243387099	0.159333546049	0.0344305011235
a0	0.0899074443992	0.659131194959	0.0916018706997	0.136153382016	0.0232060970412
a31	0.0874614894664	0.668012584986	0.0852719718999	0.140677284005	0.0185766403471
a13	0.0628467544888	0.713084344995	0.0772873106333	0.129305804668	0.017475791449
a6	0.0524997961629	0.726336481665	0.0758011768778	0.111631061556	0.0337314848163
a31	0.050197388721	0.726889310555	0.0732043542926	0.110393130519	0.0393158002721
a46	0.0590851882403	0.679793016852	0.0792549700975	0.13166866684	0.050198133424
a37	0.0860653794134	0.529218472284	0.112312173366	0.18471548228	0.087688467808
a31	0.103747326471	0.461110604095	0.124959804455	0.205309744093	0.104872505936
a46	0.127969292157	0.398098994698	0.138136574818	0.211574384698	0.124220738645
a31	0.154573260719	0.323642484899	0.159465481606	0.212280331566	0.150038449548
a46	0.172207556906	0.285394064966	0.173730693869	0.201399960522	0.167267729849
a8	0.187427305635	0.236917721655	0.188039897956	0.202483263507	0.18513178995
a31	0.194188385212	0.216103180552	0.194517092652	0.202007767836	0.19318354665
a8	0.197297775071	0.207756663517	0.197410350884	0.200772545945	0.196762628883
</S>	0.198389942535	0.204544551759	0.198450835442	0.200543412973	0.198071209442
