 	il	vino	buono	deve	essere	invecchiato	</S>
a24	0.34081417	0.227142765	0.030431951	0.02928779325	0.029390314	0.257008015	0.085925001
a46	0.340575946667	0.221765388333	0.0216991526667	0.0198511665833	0.0199367713333	0.284676778333	0.091494801
a31	0.296239748889	0.215486486111	0.0221245145556	0.0189512968611	0.0189075987778	0.303196256111	0.125094067
a17	0.290840482963	0.21468387537	0.0228817045185	0.0188687626204	0.0187569942593	0.306002518704	0.127965625667
a37	0.328386434321	0.217467545123	0.0242849878395	0.0187643708735	0.0185255940864	0.289805166235	0.102765895222
a31	0.38873585144	0.209368111708	0.0255784136132	0.0193300269578	0.0190319906955	0.255516775412	0.0824387934073
a39	0.437513363813	0.188137753903	0.0299229835377	0.0235658606526	0.0233010645652	0.218438851804	0.0791200794691
a31	0.443085167938	0.161782881301	0.0393826068459	0.0344786615509	0.0342932571884	0.192297043935	0.094680399823
a37	0.370721655979	0.1428165571	0.0630475946153	0.0606354641836	0.0605543863961	0.173348454645	0.128875896608
a31	0.291542135326	0.138665129033	0.0909496598718	0.0898266330612	0.0897940054654	0.156442428215	0.142779992203
a46	0.236169611775	0.140444759678	0.113334301624	0.11291307102	0.112902920155	0.147477972738	0.136757320734
a31	0.183559287258	0.141865639893	0.130381110541	0.130230697007	0.130228253385	0.144072484246	0.139662483578
a46	0.160942919086	0.142532739964	0.137486986847	0.137434449002	0.137434384462	0.143334388082	0.140834117859
</S>	0.152596894543	0.142685504982	0.140008518423	0.139982004501	0.139982087231	0.143022904041	0.141722058929
