 	l	ho	sentito	che	viene	</S>
a34	0.274387395	0.16700762	0.176180925	0.12028933	0.17155505	0.090579685
a46	0.345869455	0.161829586667	0.164683665	0.100378386	0.147830019333	0.0794089116667
a41	0.465236018333	0.182255175556	0.162776945	0.0705672723333	0.0835372924443	0.0356273088889
a19	0.512766486111	0.175609015185	0.155744318333	0.0629423234444	0.0658963224814	0.0270414932963
a31	0.490029942037	0.158415885062	0.150055639444	0.0766704694815	0.0767981724938	0.0480298264321
a20	0.375934857346	0.156744595021	0.157542583148	0.109195689827	0.109618897498	0.0909633488107
a31	0.254763729115	0.152736181674	0.166019041049	0.139277386609	0.152186185833	0.135017469604
a24	0.178024483038	0.141580443891	0.166356773683	0.151362135536	0.201652248611	0.161023923201
a31	0.149341811013	0.137480871297	0.159108527894	0.150520341845	0.239084809537	0.164463647734
a23	0.148339957004	0.144484500432	0.156286589298	0.152033120615	0.237696466512	0.161159369245
a20	0.154727219001	0.153437030144	0.158946816433	0.157016673538	0.214343855504	0.161528443082
</S>	0.157727694501	0.157033565072	0.160537843216	0.159311021769	0.203090932752	0.162299001541
