 	il	muro	vuole	uno	specchio	</S>
a23	0.26844059	0.36770381	0.184296355	0.038315715	0.056944952	0.084298613
a20	0.23877993	0.374522533333	0.195429135	0.0331678506667	0.0623848453333	0.0957157196667
a31	0.21548242	0.324361274444	0.202919601667	0.0387793518889	0.0879136351111	0.130543729889
a24	0.21703317	0.309290631481	0.203109323889	0.040297712963	0.0934594017037	0.136809779963
a31	0.250616726667	0.361125560494	0.17725725463	0.0364217209877	0.0706761652346	0.103902583321
a13	0.294161585556	0.414209020165	0.13356932621	0.0361753443292	0.0518941487449	0.0699905634403
a39	0.317022228519	0.403972030055	0.113858813403	0.0475889004431	0.054423751915	0.0631342788134
a20	0.30587282284	0.366632016685	0.118518291134	0.066146483481	0.0694716206383	0.0733587949378
a31	0.266730777613	0.321795255562	0.129936930378	0.088902942827	0.0952104168794	0.0974236949793
a24	0.214735949204	0.268741841854	0.136110016793	0.111428042609	0.133113105626	0.13587104166
a8	0.169941933068	0.208175827285	0.136919812264	0.12697450087	0.176318221875	0.181669713887
a31	0.147079767689	0.168583145762	0.139084704088	0.13643963029	0.199618350625	0.209194381296
a20	0.15059170923	0.160354651921	0.147357494696	0.146589010097	0.192507946875	0.202599147099
a31	0.158969213077	0.163078087307	0.156918678232	0.156473746699	0.179118132292	0.1854421357
a29	0.163450784359	0.165171095769	0.162235596077	0.1619771189	0.171992507431	0.175172888567
a31	0.165541001453	0.16626425859	0.164893985359	0.1647433663	0.168630502477	0.169926879522
a8	0.166325590484	0.166669566197	0.16594252512	0.1658436821	0.167346267492	0.167872379841
a20	0.166559923495	0.166727285399	0.166375871707	0.1663222507	0.166902035831	0.16711263328
</S>	0.166618951748	0.1667414277	0.166492390853	0.16645113535	0.166785457915	0.16691062664
