 	che	vende	buon	pane	</S>
a17	0.1866342	0.0762862	0.320597965	0.301822565	0.11465909
a31	0.13676215	0.0528915073333	0.334135195	0.367004365	0.10920682
a11	0.10692092	0.0420810114444	0.403248738333	0.349730455	0.0980189
a39	0.09125496	0.0398413331481	0.471003052778	0.311916161667	0.0859845266667
a35	0.0876139686667	0.040664679716	0.501968274259	0.292694077222	0.0770590082222
a39	0.0879467298889	0.0421690009053	0.52496994142	0.266911049074	0.0780032554074
a31	0.0844949666296	0.0477759143018	0.479107393807	0.283787103025	0.104834605136
a24	0.0955797805432	0.0690788071006	0.382315601269	0.294080454342	0.158945345045
a18	0.120025213514	0.103031082367	0.275767733756	0.277664964781	0.223511001682
a31	0.143973411171	0.134893877456	0.223218221252	0.25651125826	0.241403210561
a13	0.170144737057	0.165226835819	0.211053120417	0.229230166087	0.224345106854
a31	0.186153825686	0.183828628606	0.206161180139	0.213456685362	0.210399662285
a46	0.193660535229	0.192486352869	0.204925836713	0.206374728454	0.202552537428
a8	0.19769365841	0.197243180956	0.201900825571	0.202305406151	0.200856905809
</S>	0.198784879205	0.198542505478	0.200991907785	0.201204658076	0.200476017905
