 	non	ha	che	li	aspettiamo	</S>
a46	0.17474586	0.208581435	0.17215973	0.20337526	0.191062985	0.050074723
a31	0.163453406667	0.210064625	0.16246029	0.203749346667	0.211177771667	0.0490945406667
a15	0.172916178889	0.217935398333	0.16407994	0.197140448889	0.204358570556	0.0435694612222
a31	0.188860052963	0.232957202778	0.15909513	0.187921832963	0.194346103519	0.0368196757407
a28	0.195646584321	0.243795967593	0.150272013333	0.183039534321	0.19554880784	0.0316970892469
a20	0.200207758107	0.250354979198	0.152864231111	0.188823114774	0.17936208928	0.028387831749
a11	0.202616609369	0.260056573066	0.158724267037	0.200851274925	0.148341941427	0.0294093519163
a31	0.19817932979	0.277304631022	0.152446215679	0.209697128308	0.133556542142	0.0288161566388
a11	0.182746446597	0.288307817007	0.143513281893	0.223101326103	0.129896472381	0.0324346418796
a31	0.172099802199	0.292837965669	0.136689273964	0.233718215368	0.125813155794	0.0388415912932
a46	0.169824480733	0.28272538189	0.134050241321	0.232045245123	0.128608171931	0.0527464760977
a31	0.171329726911	0.258007637297	0.140123943774	0.220136371708	0.13055341731	0.0798488920326
a11	0.177881075637	0.233996122432	0.146037691258	0.195314747236	0.13866459577	0.108105727344
a31	0.178167691879	0.206440237477	0.154661227086	0.176949935745	0.149685311923	0.134095545781
a11	0.175806087293	0.189343282492	0.159625175695	0.168713278582	0.156912163974	0.14959998526
a46	0.173423452431	0.180098000831	0.162399541898	0.165746552861	0.161055037991	0.15727739842
</S>	0.171249761216	0.175187500416	0.164004635949	0.165724196431	0.162976083996	0.16085781421
