 	non	mi	aspetti	non	vengo	</S>
a33	0.22634974	0.40610505	0.0408048675	0.17575924	0.0589823165	0.091998793
a31	0.19977854	0.463080656667	0.0287545618333	0.17929347	0.0497091611667	0.0793835996667
a37	0.19706321	0.515631568889	0.0284973669444	0.14915742	0.0436512757222	0.0659991182222
a35	0.20693312	0.569484732963	0.0313506849815	0.105643476667	0.0379676325741	0.0486203444074
a31	0.20477343	0.598649330988	0.0324130839938	0.0897205475557	0.034544605858	0.0398990534691
a7	0.189097993333	0.559688086996	0.0492322996646	0.0962463211852	0.051526950286	0.054208394823
a18	0.169333917778	0.433027418999	0.0816694315549	0.125034257062	0.094666856762	0.096268139941
a24	0.141064685926	0.304612246333	0.101980935518	0.165351482354	0.143504235587	0.143486436647
a31	0.128450608642	0.218051222111	0.114382278506	0.196952270785	0.172076105196	0.170087532216
a20	0.140804449547	0.17966407737	0.135915149502	0.196551486928	0.174649825065	0.172415017405
a8	0.155867316516	0.17033244579	0.154062113167	0.180628508976	0.170078191688	0.169031415802
a31	0.162550228839	0.167749445263	0.161896284389	0.172260039659	0.167975970563	0.167568025267
</S>	0.164433434419	0.167179442632	0.164081957194	0.169774549829	0.167375720281	0.167154907633
