 	se	nella	nella	pasta	voleva	sale	l	avevo	messo	</S>
a31	0.066215465	0.0692194225	0.0698898465	0.0658864455	0.08082433	0.07428706	0.095265493	0.131262585	0.254943355	0.092205975
a39	0.0476766483333	0.0489698125	0.0501397115	0.0465758628333	0.067217799	0.056062762	0.0849556896667	0.145630261667	0.361085578333	0.091685873
a31	0.0405790061111	0.0412951575	0.0424302101667	0.0395655366111	0.0635710813333	0.0499690626667	0.0811841498889	0.147222870556	0.398226636111	0.095956301
a14	0.0401022153704	0.0400529308333	0.0400974547222	0.0358813312037	0.0588005424444	0.0472412935556	0.0828915212963	0.147837736852	0.41220969537	0.094885307
a41	0.0392330861235	0.0392796586111	0.0395095615741	0.0364251377346	0.0592046248148	0.0456978781852	0.0778084637654	0.147124915617	0.421411685123	0.094305029
a33	0.0352314107078	0.036384269537	0.038898264858	0.0396901909115	0.0673214329383	0.0471420497284	0.0735935899218	0.150110905206	0.411182251708	0.100445666333
a20	0.0322412362359	0.034311643179	0.038542639286	0.0415054256372	0.0715054876461	0.0482557412428	0.0727175799739	0.155532381735	0.402612413903	0.102775455444
a31	0.030053738412	0.0332964677263	0.0380106884287	0.0385236885457	0.077296657882	0.0501778807476	0.0835485033246	0.164130800578	0.382103867968	0.102857681815
a10	0.0278679931373	0.0344207352421	0.0402909934762	0.0360536541819	0.086741701294	0.0566104252492	0.101393137775	0.170139883526	0.348899149323	0.0975823239383
a31	0.0238842123791	0.0340764030807	0.0415240264921	0.0347601890606	0.094717997098	0.0622662450831	0.114048162592	0.174391271175	0.334243593108	0.0860878979794
a46	0.020052704793	0.0318501576936	0.0401540468307	0.0329406623535	0.100180914033	0.0645436516944	0.122372070864	0.180385830392	0.328032074369	0.0794878773265
a31	0.018315870931	0.0306915915645	0.0388583576102	0.0309087731178	0.101726659678	0.0633748628981	0.124094396955	0.182004613464	0.337268461456	0.0727564171088
a39	0.0173715866437	0.0301406415215	0.0378812698701	0.0286322557059	0.101134113226	0.0611265666327	0.122798893985	0.180495434488	0.356705613819	0.0637136180363
a28	0.0156796915479	0.0276811481738	0.03504665229	0.0256554102353	0.100277497742	0.0573917008776	0.122596572995	0.182810678163	0.37662301794	0.0562376383454
a21	0.0126410411826	0.0224294363913	0.02916816743	0.0217478450784	0.099248765914	0.0493845832925	0.122858467665	0.201510742721	0.38950899598	0.0515019494485
a24	0.0117612768942	0.0210858377971	0.02810255181	0.0223343193595	0.092972550638	0.0436610777642	0.115391302555	0.220932930907	0.39331045866	0.0504476624828
a46	0.0138469351314	0.0248667069324	0.0334604156033	0.0283344054532	0.0871637922127	0.0455724189214	0.102870990852	0.214734960302	0.397120972887	0.0520284134943
a20	0.0140324267105	0.0252738679775	0.0344744612011	0.0295776704844	0.0862926640709	0.0457599469738	0.0941894269507	0.202261850101	0.420789834296	0.0473479098314
a31	0.0124788415702	0.0225355809925	0.0307742587337	0.0260523201615	0.0892419096903	0.0434524089913	0.0938508176502	0.206905350034	0.427849154765	0.0468594092771
a14	0.0118135585234	0.0206856393308	0.0270333595779	0.0221218477205	0.0922293948968	0.0400645419971	0.0969370745501	0.210369483345	0.429831321588	0.0489138304257
a17	0.0107808721745	0.0176766957769	0.021911667526	0.0170636095735	0.0854437349656	0.0312929446657	0.0878161681834	0.199824114448	0.488904333863	0.0392859138086
a31	0.0103723583915	0.0164600795923	0.019866641842	0.0150186611912	0.0805511496552	0.0277361135552	0.0820879393945	0.193007198149	0.520604997954	0.0342948922695
a11	0.0108511034638	0.0166392648641	0.019451064614	0.0143440570637	0.0750568068851	0.0261243281851	0.0785247277982	0.184076242716	0.542703719318	0.0322286714232
a18	0.0112654006546	0.0156293969547	0.017643224538	0.0136448493546	0.064916485295	0.021537347395	0.0640897572661	0.161530617572	0.601695773106	0.0280471181411
a6	0.0123568173849	0.0161755326516	0.018317672846	0.0153345714515	0.0649907224317	0.0219594961317	0.0562452870887	0.137611429191	0.630548771035	0.0264597137137
a8	0.0154307081283	0.0214307665505	0.0247305866153	0.0207618371505	0.0821524258106	0.0312108310439	0.0645615203629	0.12576923173	0.585858363678	0.0280937679046
a31	0.0167964617094	0.0238643081835	0.0273874455384	0.0225603283835	0.0872037956035	0.034962556348	0.070137070121	0.124150819243	0.564061427893	0.0288758113015
a24	0.0195673719031	0.0262821487278	0.0294895648461	0.0245145124612	0.0866572118678	0.0362223494493	0.0727701633737	0.121210761414	0.553339622631	0.0299463067672
a37	0.0247703766344	0.0308963862426	0.033877325282	0.0293767818204	0.0889081686226	0.0398776378164	0.0730761277912	0.110937980471	0.534231920877	0.0340473049224
a38	0.0314098295448	0.0356107050809	0.0377641884273	0.0349332612735	0.0832596782075	0.0420605636055	0.0672719859304	0.098708535157	0.527660573626	0.0413206799741
a31	0.0337574471816	0.037327632027	0.0390598094758	0.0365405607578	0.0770542380692	0.0424964622018	0.0662475653101	0.0982022970523	0.525909544542	0.0434044283247
a11	0.0405640143939	0.0436461206757	0.0449649978253	0.0425443232526	0.0750514960231	0.0474734507339	0.0687136184367	0.0985996110174	0.489807441514	0.0486349144416
a31	0.0447710711313	0.0475498032252	0.0486310746084	0.0462880210842	0.073537235341	0.0506214202446	0.0709426778122	0.101159607006	0.463621373838	0.0528777454805
a8	0.0502788287104	0.0529809724084	0.0539467335361	0.0515261103614	0.0741629867803	0.0555943634149	0.0755808542707	0.104774312335	0.423908624613	0.0572462258268
a10	0.0637714695701	0.0657585208028	0.0662647911787	0.0642293067871	0.0799618139268	0.066812977805	0.0803545194236	0.102286554112	0.341784981538	0.0687750232756
a18	0.0689975578567	0.0704151656009	0.0706031003929	0.0689482555957	0.0824787426423	0.070552035935	0.0799339091412	0.099476514704	0.314500640513	0.0740940157585
a31	0.0672657272856	0.068815602867	0.0691873287976	0.0675913391986	0.0827170822141	0.069681678645	0.0805714543804	0.100225256568	0.321196926838	0.0727475619195
a11	0.0713788624285	0.072800213289	0.0731691062659	0.0717220703995	0.0840466974047	0.0737577228817	0.0843110394601	0.102048755189	0.290783515613	0.0759820056398
a10	0.0788087621428	0.0797925094297	0.0797338267553	0.0783145534665	0.0870118658016	0.0792241476272	0.0857463211534	0.100838316396	0.248500051871	0.0820296335466
a1	0.0797651020476	0.0806810981432	0.0805955555851	0.0792348844888	0.0885339586005	0.0800418725424	0.0857446170511	0.100029505465	0.24237383729	0.0829995678489
a41	0.0812772840159	0.0823888913811	0.0827427485284	0.0816812248296	0.0936086395335	0.0834008375141	0.090615019017	0.100713461822	0.21934169243	0.0842301839496
a31	0.0822402880053	0.083503029127	0.0840561081761	0.0830225849432	0.0951432498445	0.0852514825047	0.0939374696723	0.102395025607	0.205865854143	0.0845848793165
a8	0.0883224876684	0.0891925830423	0.0895605947254	0.0888347663144	0.0963830266148	0.0903412275016	0.0963840832241	0.102009396869	0.169300728048	0.0896711164388
a31	0.0939697942228	0.0944137493474	0.0945902582418	0.0942073934381	0.0978394988716	0.0949310058339	0.0979627427414	0.101071148956	0.136265856016	0.0947485588129
a37	0.0961349947409	0.0963939597825	0.0964763660806	0.096228871146	0.0982318629572	0.0966117519446	0.0983733492471	0.100625922985	0.124220295339	0.0967026129376
a8	0.0979982149136	0.0981384249275	0.0981698386935	0.0980216937153	0.0991049759857	0.0982026106482	0.0990872930824	0.100309860995	0.11269582178	0.0982712496459
a39	0.0987004583045	0.0987914749758	0.0988091362312	0.0987133779051	0.0995593769952	0.0988212935494	0.0993470043608	0.100129495332	0.108212118593	0.0989162552153
a31	0.0980775474348	0.0982018783253	0.0982356554104	0.0981147913017	0.0992514436651	0.0982903125165	0.0991031214536	0.100230700111	0.112093035531	0.0984015284051
a39	0.0979442838116	0.0980797241084	0.0981166038035	0.0979829091006	0.099123617555	0.0981785071722	0.0990883604845	0.10030419137	0.112927194844	0.098254631135
a35	0.0985462912705	0.0986344707028	0.0986575332678	0.0985767897002	0.0996924008517	0.0986954173907	0.0991970501615	0.10003497179	0.109082959948	0.0988821273783
a31	0.0979546337568	0.0980829449009	0.0981341510893	0.0980336065667	0.0995178482839	0.0982446091302	0.0990780700538	0.100169517263	0.112391193316	0.0983934391261
a41	0.0980828579189	0.0982112283003	0.0982610556964	0.0981531271889	0.099366207428	0.0983684130434	0.0992612300179	0.100292767754	0.111599059772	0.0984040843754
a13	0.0987991706396	0.0988724094334	0.0988979238988	0.0988388823963	0.0998080171427	0.0989488493478	0.0993848166726	0.100032733251	0.107324111924	0.0990931181251
a35	0.0983813532132	0.0984678998111	0.0985238112996	0.0984921757988	0.100146232048	0.0986592414493	0.0991500238909	0.099879956417	0.109351360641	0.098947969375
a31	0.0975920160711	0.0977461132704	0.0978441204332	0.0977693102663	0.099948609016	0.0980893204831	0.0991360496303	0.100170172139	0.11348827688	0.0982160084583
a20	0.097928355357	0.0980731430901	0.0981507914777	0.0980574950888	0.0997508630053	0.098341680161	0.0993628798768	0.100296918713	0.111696295627	0.0983415748194
</S>	0.0986128576785	0.098704004545	0.0987542727389	0.0987006875444	0.0999309815027	0.0988763300805	0.0994875449384	0.100111166356	0.107868542814	0.0989536324097
