 	questo	muro	vuole	uno	specchio	</S>
a31	0.34044588	0.30523294	0.194082165	0.0654493825	0.056795471	0.03799418675
a24	0.396535746667	0.327477806667	0.164680985	0.0469178215	0.04017118	0.0242164644167
a31	0.416067092222	0.325296948889	0.161985748333	0.0418088745	0.0351098693333	0.0197314478056
a41	0.422670340741	0.343860352963	0.172329652778	0.0270634155	0.0218204551111	0.0122557919352
a39	0.46318749358	0.338429817654	0.162918387593	0.015264029	0.0122768733037	0.0079234039784
a43	0.512564011193	0.312243489218	0.147625085864	0.0113003491667	0.0091948573679	0.00707220365947
a24	0.557301570398	0.281306179739	0.132327231955	0.0112986147222	0.0095740097893	0.00819239221982
a37	0.585012756799	0.26713173658	0.116067797318	0.0119019949074	0.0104948909298	0.00939079607327
a20	0.605881452266	0.265102905527	0.0946740174393	0.0126217229691	0.0113975763099	0.0103223130244
a41	0.608498717422	0.266724315176	0.0840382541464	0.014825875323	0.0137242054366	0.0121886510081
a18	0.592650885807	0.273198005059	0.0818382080488	0.018961127441	0.0179374264789	0.0154143736694
a31	0.559008808602	0.292401261686	0.0797831860163	0.025086483147	0.0238557958263	0.0198644968898
a11	0.495773479534	0.313318403895	0.0895818153388	0.0372510623823	0.0350282006088	0.0290470549633
a31	0.425209103178	0.319052964632	0.105434178446	0.0549162594608	0.0512598292029	0.0441276586544
a29	0.350456607726	0.304221974877	0.122218279482	0.0789136164869	0.0750762230676	0.0691132708848
a7	0.286103229242	0.276961824959	0.141930339827	0.102588603829	0.0987921710225	0.0936237889616
a31	0.244603469747	0.24705647832	0.154604079942	0.121740062943	0.118219107008	0.113776764987
a37	0.209152973249	0.212608792773	0.159979536647	0.141558220981	0.139523615669	0.137176848329
a31	0.186504884416	0.188226240924	0.163214995549	0.154916346994	0.154050338556	0.153087202776
a20	0.176319588139	0.176902473641	0.164793808516	0.161036848998	0.160669916185	0.160277377592
</S>	0.172722809069	0.173160256821	0.165424334258	0.163112064499	0.162901273093	0.162679288796
