 	la	casa	la	costruiscono	i	muratori	</S>
a31	0.16904911	0.13846896	0.11648839	0.094387565	0.122696645	0.260129465	0.098779875
a18	0.17169113	0.137298706667	0.11315732	0.0873222166667	0.117575285	0.272304251667	0.100651115
a31	0.1746849	0.133030950556	0.106764666667	0.0818601288889	0.113290858333	0.296067037222	0.0943015016667
a20	0.1797895	0.124227893519	0.089318778889	0.061276862963	0.102116152778	0.364186732407	0.0790840838889
a31	0.20384421	0.12803148284	0.0791462196297	0.043345339321	0.101017444259	0.383819840802	0.060795456963
a37	0.230975123333	0.127698782613	0.0663230942099	0.027812848107	0.0977710814197	0.408461690267	0.040957370321
a18	0.225565114444	0.114408462538	0.0553083607366	0.021828044369	0.0791857551399	0.475039086756	0.0286651674403
a46	0.216625324815	0.114695284179	0.0576767585789	0.026900670123	0.0638670897133	0.493482268919	0.0267525898134
a31	0.218504601605	0.11862926806	0.059170956193	0.0303444427077	0.0595072982378	0.483985872973	0.0298575389378
a46	0.211558417202	0.118130759353	0.061197138731	0.0351470782359	0.0602418410793	0.476759674324	0.0369650796459
a31	0.202790995734	0.116423636451	0.063679954577	0.0399727860786	0.0622922003598	0.470864274775	0.0439761275486
a46	0.196789428578	0.116009455484	0.0674526431923	0.0465686906929	0.0674527867866	0.452844818258	0.0528821635162
a31	0.189779379526	0.119625378495	0.0753473910641	0.0564614555643	0.0739236189289	0.421137539419	0.0637252345054
a46	0.186052359842	0.122858672832	0.081994253688	0.0656780885214	0.0807751863096	0.38889905314	0.0737423715018
a31	0.184152193281	0.131111774277	0.093745867896	0.0799215628405	0.0912083154365	0.33305794438	0.0868023405006
a18	0.181922061094	0.136884038092	0.102971085965	0.0911977709468	0.0999038971455	0.289191924793	0.0979292335002
a31	0.180899040365	0.142856112697	0.113636738655	0.104298780316	0.110170091049	0.238831254931	0.109307987833
a37	0.179776623455	0.145899054232	0.120372857552	0.113159196772	0.117375332016	0.205962391644	0.117454545944
a13	0.179787401152	0.150099098077	0.125618030517	0.118836805591	0.121866612339	0.181414733881	0.122377341981
a31	0.174186857051	0.150207706026	0.132366093506	0.127676051864	0.129155417446	0.157058324627	0.12934959066
a20	0.16890143235	0.146712048675	0.135012974502	0.132387887288	0.133291802482	0.150243944876	0.133449916887
a31	0.163372754117	0.145354189558	0.137135368167	0.135463952429	0.136041237494	0.146415718292	0.136216752296
a20	0.158195751372	0.144152519853	0.138970522722	0.138005844143	0.138328742498	0.143903826097	0.138442777432
a31	0.154851167124	0.143708283284	0.139976937574	0.139319481381	0.139532844166	0.142981105366	0.139630185811
a20	0.151347045708	0.143313971095	0.140931392525	0.140529933794	0.140650391389	0.142522055122	0.140705198604
</S>	0.152268032854	0.143319515547	0.140788811263	0.140372156897	0.140491210694	0.142206162561	0.140554069302
