 	questa	canzone	venne	scritta	molti	anni	fa	da	un	nostro	poeta	</S>
a31	0.03503443675	0.01327873085	0.0501782505	0.0464310005	0.082681888	0.134807413	0.147585685	0.083843202	0.144748238	0.13424208	0.079124415	0.048044658
a11	0.0173067730833	0.00772659251667	0.0260817833333	0.0213192211667	0.0666287376667	0.156852874333	0.177320045	0.0788399856667	0.179340982667	0.164726086667	0.0721148883333	0.0317419993333
a15	0.0127905283611	0.00722208593889	0.0208524169444	0.0149548233889	0.0525017208889	0.155218861444	0.179548608333	0.0825633635556	0.191319924222	0.179192262222	0.0740634727778	0.0297718744444
a11	0.012752009787	0.00795238841296	0.0216991919815	0.0146928527963	0.045776241963	0.147704927148	0.177843039444	0.0859911945185	0.194618451407	0.180329630741	0.0774921725926	0.0331478611481
a13	0.0135265652623	0.00870128980432	0.0233196683272	0.0155383869321	0.0427800149877	0.142054585716	0.177868106481	0.0861064248395	0.197876707136	0.177748570247	0.0790720425309	0.035407636716
a7	0.0145848437541	0.00881964793477	0.0250837337757	0.0168088743107	0.0418438376626	0.137657785239	0.176828778827	0.0851055949465	0.199953609045	0.176036570082	0.0794614975103	0.0378152419053
a18	0.015477841918	0.00796353131159	0.0256788225919	0.0178809727702	0.0426293248875	0.137069351746	0.172934289609	0.0866370549822	0.196434826348	0.176274713361	0.0804576925034	0.0405616019684
a31	0.0134734379727	0.00572905177053	0.0229891645306	0.0156273652567	0.0596575706292	0.141124700582	0.162829736536	0.0947810149941	0.181008402116	0.176324354454	0.0838470641678	0.0426081416561
a11	0.0105317266576	0.00336829305684	0.0197882038435	0.0123810210856	0.0784444515431	0.144142910194	0.153070825512	0.103674994998	0.166460287372	0.177244264818	0.0881275993893	0.0427653948854
a39	0.00961323238587	0.00207600945228	0.0197958402812	0.0117810260285	0.086887963181	0.142549240065	0.146788278504	0.107759100333	0.158695962457	0.175903001606	0.0948077477964	0.0433425882951
a31	0.00906272696196	0.00138175894076	0.0243035677604	0.0117422093428	0.103428295727	0.140568980022	0.141903949501	0.103541060111	0.152059134152	0.168861747202	0.100071459265	0.0430751294317
a11	0.00718743578732	0.00102573293692	0.0273551769201	0.0107780511143	0.115800765242	0.142428426674	0.142442279834	0.0974066247037	0.151342551384	0.165184899067	0.101681203088	0.0373668688106
a18	0.00497972396244	0.00088133754564	0.0257167393067	0.00992424237143	0.115240625081	0.143659228891	0.143575459945	0.0987429932346	0.153206667128	0.168632176356	0.103474257696	0.0319665496035
a15	0.00464480955415	0.00093385428188	0.0242591007689	0.0109051817905	0.103515011694	0.14144781963	0.143019306648	0.106215109412	0.154028155709	0.171536672119	0.108239850899	0.0312551085345
a31	0.00506954618472	0.000954660807293	0.0252441072563	0.0114093584302	0.101166433898	0.14008155321	0.142026555549	0.108850813137	0.153006571903	0.17105204404	0.1084257633	0.0327125555115
a11	0.00457252822824	0.000920349805764	0.0245280897521	0.0102076296434	0.104030207966	0.14175324107	0.143005625183	0.108321092712	0.153903983968	0.17359070468	0.104839885767	0.0303266411705
a35	0.00411085040941	0.00100030865859	0.0221482979174	0.0101702185478	0.0921593609887	0.142349797023	0.145935941728	0.112296419237	0.158298857989	0.17746558156	0.107380281922	0.0266840767235
a8	0.00490723363647	0.00117104371953	0.0224243953058	0.0119422205159	0.0782218753296	0.140146212341	0.148136863909	0.113668176412	0.164209765996	0.178524653853	0.108739880641	0.0279076742412
a31	0.00484739491216	0.00121165047318	0.0222200587686	0.011784646172	0.0767819784432	0.14120845078	0.149958634636	0.115816517471	0.165632345332	0.177493441284	0.105257903547	0.0277869820804
a17	0.00379659510405	0.00120816822439	0.0201267719229	0.00995677439067	0.0767362744811	0.14448018026	0.153577968212	0.117564312824	0.168690335111	0.180133977095	0.100974167849	0.0227544850268
a31	0.00326196413468	0.00117873090813	0.0186206333076	0.00879287429689	0.0791808651604	0.14752733342	0.156410149404	0.115481550608	0.17105112837	0.183954489032	0.0953382039497	0.0192020953423
a46	0.00290879081156	0.00115767393604	0.0165355359359	0.0076761199323	0.0797460503868	0.151522477807	0.160419336468	0.114312083536	0.17322400279	0.186894646344	0.0888340293166	0.0167692477808
a31	0.00259397150385	0.00118546451201	0.0141449211453	0.0068936856441	0.0759836434623	0.155788375936	0.166770628823	0.112102776512	0.178310797597	0.190723292115	0.0816067114389	0.0138957445936
a24	0.00250202890128	0.00115305073734	0.0127918920484	0.00658103054803	0.0740495498208	0.159503365312	0.171951049608	0.106624992171	0.181946335866	0.194811664038	0.0752816721463	0.0128034148645
a31	0.00245622076709	0.00117986884578	0.0119845796828	0.00647404764934	0.0709164352736	0.161232648437	0.175273316536	0.10596651739	0.184254941955	0.195511844679	0.0726241340488	0.0121254529548
a17	0.00233761312236	0.00122145974859	0.0109774985609	0.00598599581645	0.0726913550912	0.163680919479	0.181753682179	0.102573170797	0.186844127318	0.194049348226	0.0667105540163	0.0111742563183
a11	0.00218630220745	0.00128189228286	0.00850371418697	0.00480725097215	0.0696789403637	0.166863316493	0.188834640726	0.0960671419323	0.195482719106	0.200025966075	0.0574028516721	0.00886527663943
a15	0.00220236083582	0.00145259632762	0.00800149872899	0.00463894955738	0.0619735287879	0.163846402164	0.186581193575	0.0979434773108	0.203263689702	0.206797555358	0.0559268565574	0.00737188974648
a31	0.00229036521194	0.00158310804254	0.009040815243	0.00560652351913	0.0560291229293	0.161520290721	0.187022737858	0.100421880437	0.205416463234	0.204510578453	0.0585604861858	0.00799763124883
a20	0.00232247487065	0.00167792311418	0.00820514931433	0.00551152963971	0.0520918556431	0.16401784024	0.196191779286	0.095436881479	0.210861227745	0.202703439484	0.0530803643953	0.00789956141628
a15	0.00251562385688	0.00197917420473	0.00696362367144	0.00491636934657	0.0475048832144	0.163055323413	0.202181659762	0.0878163151597	0.224031642582	0.209293276495	0.0433967104651	0.00634540130543
a31	0.00262119691896	0.00216816056824	0.00696679989048	0.00519322444886	0.0459195027381	0.161973077804	0.207879359921	0.0842642163866	0.228477780861	0.207388312165	0.0407075504884	0.00644083293514
a24	0.00286522863965	0.00243943382275	0.00747007029683	0.00594173548295	0.0439891375794	0.158822762601	0.216006109974	0.0786837321289	0.23399199362	0.204145980722	0.0389423791628	0.00670146431171
a41	0.00328234144655	0.00289609247425	0.00770939809894	0.00624905869432	0.0419015625265	0.156236127534	0.218895536658	0.0736696387096	0.243860197873	0.205955393574	0.0333838517209	0.00596082197057
a46	0.00411188534885	0.00379638245808	0.00826103686631	0.00689615943144	0.0430446341755	0.156524255845	0.230366255553	0.0697870509032	0.249819955958	0.193026964525	0.028337254907	0.00602818319019
a23	0.00534000844962	0.00508612538603	0.00887541678877	0.00768568281048	0.0448579997252	0.155057485282	0.249693951851	0.0630647679677	0.257546175319	0.173224338175	0.022875561969	0.0066924960634
a31	0.00557488371654	0.00536124046201	0.00867158026292	0.00769506393683	0.0447405165751	0.153786885094	0.255049247284	0.0605709369892	0.257954415106	0.170768496058	0.0226982749897	0.00712846002113
a15	0.00664349423885	0.006452910154	0.00922105442097	0.00847473431228	0.0439853201917	0.149330085031	0.267037392428	0.0561782456631	0.259113861702	0.163192762019	0.0222130373299	0.00815711500704
a18	0.00760796157962	0.007429009518	0.00939752380699	0.00868497177076	0.0431796207306	0.146909821677	0.280390344143	0.0500175795544	0.267463147234	0.152720584006	0.01764989211	0.00854957666901
a46	0.00858222669321	0.008348878306	0.011907930269	0.0110111329236	0.0517585912435	0.146312283892	0.272267621381	0.0564273875181	0.255151655745	0.147664714669	0.0209715067033	0.00959610055634
a8	0.0124814595644	0.012238813102	0.0168399667563	0.0159812479745	0.0672750437478	0.142914291297	0.261915163794	0.0653755191727	0.229975555248	0.13527668489	0.0262362762344	0.0134899688521
a31	0.0150926505215	0.0149324263673	0.0180121989188	0.0174725359915	0.0681520562493	0.139124227099	0.263796464598	0.0633802077242	0.227007751749	0.13135219163	0.0257566157448	0.0159206359507
a39	0.0173836291738	0.0172605617891	0.0190307173063	0.0186313013305	0.0575626254164	0.1310499557	0.281005681533	0.0533331239081	0.235968890583	0.125808203877	0.0249125799149	0.0180527196502
a31	0.0177886420579	0.0176788175964	0.0189747344354	0.0186426444435	0.0533278638055	0.129967475233	0.281365450511	0.0507318339694	0.240023460194	0.127701337959	0.0252241576383	0.0185735908834
a20	0.0209341963526	0.0208260488655	0.0218709548118	0.0216233718145	0.0536377979352	0.126305806744	0.271482086837	0.0517224756565	0.235089166731	0.126541797986	0.0282187798794	0.0217475089611
a31	0.0235500597842	0.0234492629552	0.0242574276039	0.0240630686048	0.0532482546451	0.122499540581	0.265195038946	0.0508795408855	0.233517652244	0.124593034662	0.0303805772931	0.024366553987
a14	0.0222211145947	0.0221131719851	0.0227870672013	0.0226472712016	0.050164834215	0.121614710194	0.258686029649	0.0505173642952	0.242877440748	0.132027784887	0.0309151840977	0.023428053329
a11	0.0254690391982	0.0252863866617	0.0257728587338	0.0256136480672	0.0463400287383	0.111580933398	0.262700713216	0.0479065514317	0.243267200249	0.125848831629	0.0335546990326	0.026659119443
