 	non	deve	parlare	davanti	a	Anna	di	questo	</S>
a31	0.088219745	0.086044512	0.190832515	0.12346671	0.072736827	0.063664282	0.084570162	0.21729444	0.073170872
a28	0.0714534483333	0.0593364833333	0.221547705	0.116710183333	0.0662143156667	0.0500072706667	0.0772725653333	0.275632553333	0.061825503
a37	0.0815283227778	0.0533203691111	0.222258868333	0.124662207778	0.0699177385556	0.0519522158889	0.0733997217778	0.264842377778	0.0581181853333
a20	0.0947117309259	0.049521003037	0.228211656111	0.133434299259	0.0669222795185	0.0519607982963	0.0750581405926	0.247960015926	0.0522200851111
a37	0.0872420369753	0.0373730153457	0.265832952037	0.12276355442	0.0513064091728	0.0400974967654	0.0733925568642	0.284044881975	0.037947093037
a24	0.0649293039918	0.0254355154486	0.319450390679	0.09738296614	0.0352418923909	0.0273046745885	0.0643892789547	0.339737150658	0.0261288293457
a21	0.0475269213306	0.0201709994829	0.35778648356	0.0808518287133	0.0283973371303	0.0226511455295	0.0556205473182	0.364214920219	0.0227798094486
a28	0.0399325711102	0.021099058161	0.36039637452	0.0817805895711	0.0301836400434	0.0257109788432	0.0573000401061	0.355303713406	0.0282930234829
a24	0.0394263167034	0.0254471380537	0.32352017484	0.0978497731904	0.0415201500145	0.0364481426144	0.0812771600354	0.311914664469	0.0425964678276
a31	0.0417853882345	0.0310813190179	0.274733961613	0.107710414397	0.0580150920048	0.0511813718715	0.102757636678	0.268968844823	0.0637659616092
a20	0.0487375947448	0.042534812006	0.228069237204	0.110810784799	0.0730955406683	0.0645297872905	0.107534568893	0.234199308274	0.0904883488697
a24	0.0564306829149	0.0527803286687	0.201092722401	0.112415106266	0.0794849468894	0.0703477124302	0.109392989631	0.209890799425	0.10816467129
a20	0.0627328409716	0.0601649195562	0.1797606108	0.115007900089	0.0854374289631	0.0761305341434	0.11163903321	0.188712209808	0.120414487097
a33	0.0768421589905	0.0753756465187	0.151257340267	0.116259146696	0.0944763346544	0.0873551880478	0.112346427737	0.159404966603	0.126682765699
a20	0.0925748263302	0.0919347055062	0.131525180089	0.113368717565	0.101238004885	0.0976485993493	0.110907097579	0.138007772201	0.122795075233
a31	0.100946073443	0.100664660169	0.122038298363	0.112047857855	0.105247418295	0.103411009783	0.110534379193	0.1265235074	0.118586785078
a3	0.105433282481	0.105285801723	0.117324372454	0.111402555952	0.107623724432	0.106665669928	0.110575798064	0.120175942467	0.115512860359
a20	0.107503147494	0.107430513908	0.114769830485	0.111365835317	0.108869121477	0.108249263309	0.110717598021	0.116779370822	0.114315315453
</S>	0.107948563747	0.107903936954	0.114094692743	0.111416662659	0.109148475739	0.108593851655	0.11075107201	0.115968830411	0.114173892726
