 	la	casa	la	costruirono	i	muratori	</S>
a31	0.094036791	0.072850708	0.038913344	0.159979155	0.179047085	0.355900585	0.099272295
a17	0.0761066326667	0.0614748163333	0.039682614	0.160378925	0.178070868333	0.380037568333	0.104248558333
a39	0.0907716325556	0.0771432704444	0.0545246226667	0.165252205	0.173542632778	0.302869806111	0.135895822778
a3	0.110979770852	0.0895067401481	0.0580420732222	0.163027551667	0.166693690926	0.264063718704	0.147686430926
a35	0.130909633617	0.0897130553827	0.0472883324074	0.163497947222	0.163916646975	0.264402639568	0.140271715309
a31	0.116044721206	0.0645305207942	0.0290716834691	0.167535029074	0.173148312325	0.342449426523	0.107220268103
a24	0.087039260402	0.0387526652647	0.017651091323	0.176249806358	0.186584654108	0.417595428841	0.076127060701
a31	0.0655038944673	0.0260526295882	0.012273771841	0.181946702119	0.200890864703	0.45295659628	0.0603755482337
a39	0.0397156224891	0.0161661326961	0.008565753847	0.15848482604	0.194125091568	0.542212345427	0.0407302197446
a31	0.0265380198297	0.0120178298987	0.00730010761567	0.135209854013	0.185052837189	0.606806661809	0.0270746555815
a24	0.0222883952766	0.0104760359662	0.00675490900522	0.122523828004	0.17619193573	0.64050257727	0.0212623115272
a31	0.0207883587589	0.0106585096554	0.00739212326841	0.103578202668	0.155697995243	0.68311364909	0.0187711465091
a28	0.020391351253	0.0113308708851	0.0082342272228	0.090912687556	0.142097235081	0.707874816363	0.019158799503
a45	0.028500083751	0.0176170079617	0.0142634544076	0.0838991591853	0.12833990636	0.703953605454	0.023426769501
a31	0.0336216672503	0.0219946169872	0.0188549004692	0.0759457020618	0.114309421787	0.708836311818	0.0264373698337
a20	0.0325740954168	0.0225422556624	0.0194727651564	0.0672897296873	0.099012940929	0.732441123939	0.0266671099446
a31	0.0386361631389	0.0282472868875	0.0248836087188	0.0666770785624	0.0922196423097	0.717700751313	0.0316354629815
a8	0.0475474963796	0.0357276806292	0.0322711045729	0.0704076581875	0.0921804807699	0.683014083771	0.0388514753272
a31	0.0622475101265	0.0486333602097	0.0451559398576	0.0796338710625	0.09742708359	0.615442361257	0.0514598484424
a20	0.0770184713755	0.0615316567366	0.0577578166192	0.0897242333542	0.102672301197	0.546979977086	0.0643155294808
a18	0.0961079637918	0.0780066089122	0.0734796472064	0.103249635785	0.111829813732	0.458216939029	0.0791093731603
a31	0.112881464597	0.0961286429707	0.0923119007355	0.115751863595	0.122443561244	0.36422614301	0.0962563930534
a11	0.122011924866	0.107663734324	0.104985513579	0.122401692865	0.127683870415	0.30710462767	0.108148638018
a27	0.134646101622	0.118980168108	0.11623612786	0.130793950955	0.133628603472	0.247281049223	0.118433987673
a31	0.139134770541	0.127199282703	0.12516256262	0.135746656985	0.138003921157	0.208226059741	0.126526715891
a0	0.13988786018	0.133612680901	0.132638330873	0.138316782328	0.139926880386	0.182162259914	0.13345516863
a31	0.14181255006	0.138149233634	0.137626496958	0.140562717443	0.141305786795	0.162499886638	0.138043302877
a18	0.142472476687	0.140170277878	0.139862858986	0.141543682481	0.141893528932	0.153940632213	0.140116530959
a31	0.142966118896	0.141282085959	0.141067606329	0.142121920827	0.142231512977	0.149105657404	0.141225086986
a46	0.142805309632	0.141970411986	0.141865625443	0.142419626942	0.142503417659	0.146477779135	0.141957848995
a14	0.143007729877	0.142218510662	0.142122431814	0.142563515647	0.14257165922	0.145326956378	0.142189219665
a8	0.143105956626	0.142413860221	0.142330683938	0.142672835216	0.142647016407	0.144456812126	0.142372823222
a31	0.142905218875	0.14258836674	0.142550127979	0.142730475072	0.142740955469	0.143909477375	0.142575354407
</S>	0.142853894437	0.14265508337	0.142630988989	0.142757082536	0.142773132734	0.143679183687	0.142650617204
