 	tu	quante	bottiglie	hai	rotto	dieci	</S>
a21	0.12702346	0.32369925	0.358568685	0.11632108	0.02286433775	0.0258371615	0.02568609075
a20	0.103306366667	0.344653816667	0.387095275	0.11639409	0.01436158175	0.0161935205	0.0179954344167
a35	0.131633635556	0.313074272222	0.338272531667	0.152164386667	0.01712639625	0.0211752601667	0.0265535651389
a20	0.153834001852	0.278140910741	0.292346900556	0.175022842222	0.02401231375	0.0337562487222	0.0428868050463
a38	0.163694340617	0.260167890247	0.270882673519	0.180540710741	0.0291332945833	0.0424867122407	0.0530943973488
a31	0.162062476872	0.275302123416	0.287779351173	0.167797390247	0.0263290215278	0.0357390614136	0.0449905641163
a18	0.147197032291	0.311180967805	0.327225177058	0.135415370082	0.0216718698426	0.0247802588045	0.0325293140388
a23	0.115480146097	0.348895372602	0.368271725686	0.0966927700273	0.0208620599475	0.0210659759348	0.0287319910129
a24	0.085040560699	0.370957484201	0.399397635229	0.0739273166758	0.0213046553158	0.0204251709783	0.0289472150043
a37	0.0712204985663	0.3647066514	0.409973505076	0.0730169088919	0.0245405794386	0.0233732753261	0.0331685943348
a20	0.0671228378554	0.338346147133	0.401732548359	0.0876049462973	0.0324904611462	0.0313932897754	0.0413097907783
a31	0.0709674359518	0.304948832378	0.381707929453	0.107374095432	0.0426593880487	0.0418072072585	0.0505351619261
a20	0.0817314953173	0.264055594126	0.341413776484	0.127457431811	0.0600082986829	0.0594239590862	0.065909480642
a33	0.0993090571058	0.218151981375	0.279252535495	0.145211943937	0.0849579362276	0.0846336363621	0.0884829018807
a31	0.115316251035	0.186648453792	0.226164155165	0.151125314646	0.106281718743	0.106101278787	0.108362823627
a20	0.127306293678	0.166809634597	0.189184701722	0.148840611549	0.122286002914	0.122195206262	0.123377549209
a31	0.135192941226	0.154605984866	0.165704953907	0.14558877385	0.132822304305	0.132783545421	0.13330150307
a20	0.139141007075	0.148558984955	0.153916821302	0.144162221283	0.138006578102	0.137989398474	0.13822497769
a31	0.141220125692	0.145412904985	0.147807540434	0.143259943761	0.140740076034	0.140733566158	0.14082583923
</S>	0.141814722846	0.144519707493	0.146036070217	0.143038356881	0.141514723017	0.141511023079	0.141565434615
