 	hai	già	mangiato	</S>
a31	0.30247503	0.281925065	0.254993195	0.16060669
a37	0.262464123333	0.265094248333	0.282104248333	0.19033735
a31	0.208740994444	0.242938492778	0.313261262778	0.235059216667
a46	0.184128648148	0.238198940926	0.341580034259	0.236092322222
a31	0.180184639383	0.239375706975	0.35225503142	0.228184587407
a39	0.188648376461	0.236284452325	0.349770273807	0.225296879136
a20	0.213699792154	0.236175744108	0.316911857936	0.233212586379
a31	0.236449580718	0.242153251369	0.278864119312	0.242533048793
a46	0.245510520239	0.246871947123	0.261034696437	0.246582849598
a31	0.24849740008	0.248839422374	0.254112172146	0.248551043199
a18	0.249503676693	0.249585637458	0.251475527382	0.249435177733
a24	0.249829958898	0.249842959153	0.250568095794	0.249758969244
a46	0.249946459633	0.249945213051	0.250198245265	0.249910049748
</S>	0.249975854817	0.249972366526	0.250098927633	0.249952804874
