 	voglio	un	forno	che	vende	rustici	</S>
a31	0.12560463	0.1187292725	0.121619975	0.08406358	0.107161943	0.32938411	0.11343651
a37	0.102812525333	0.103904799167	0.122749725	0.0964305733333	0.120594124333	0.332505993333	0.12100228
a31	0.0941832104443	0.100775329722	0.133760528333	0.110350244444	0.126247554778	0.307990107778	0.126693033333
a17	0.0980129434814	0.106203879907	0.144838859444	0.097669763148	0.107180190259	0.338772419259	0.107321956444
a20	0.11813605116	0.123265906636	0.151463229815	0.076167551716	0.0863544220863	0.356809179753	0.087803654148
a31	0.130375370387	0.133189505545	0.159897093272	0.0593157019053	0.0726284253621	0.372680446584	0.0719134403827
a41	0.113084800129	0.113411708515	0.143271459424	0.0502058096351	0.062804617454	0.460555635528	0.0566659497942
a24	0.0879190067097	0.0816130028383	0.0990888681413	0.0427105442117	0.053858724818	0.586393445176	0.0484164122647
a31	0.0754320172366	0.0657020702794	0.0757570627138	0.0376539920706	0.051595674606	0.645692095059	0.0481670980882
a39	0.0597031307455	0.0508816127598	0.0587195025713	0.0310848053569	0.0477259198687	0.710387778353	0.0414972250294
a31	0.0448125185818	0.0389552109199	0.0440638658571	0.0269203354523	0.0436812799562	0.766598146118	0.0349686383431
a8	0.0392957411939	0.0346837089733	0.0381135099524	0.0250193818174	0.0405412306521	0.790638668706	0.031707764781
a26	0.040268590398	0.0360823163244	0.0378960973175	0.0290239452725	0.046794610884	0.771304189569	0.038630236927
a23	0.0527974587993	0.0496329651081	0.0508055017725	0.0481867484242	0.0775124169613	0.65351702319	0.067547872309
a31	0.0597096849331	0.0572909247027	0.0580445639242	0.0577997694747	0.0887529823204	0.599925101063	0.078476972103
a20	0.064791458311	0.0625456895676	0.0626214646414	0.0614048398249	0.0831915941068	0.590309843688	0.075135108701
a39	0.082533019437	0.0809705998559	0.0810473198805	0.0797569699416	0.0985900433689	0.486258304563	0.090843729567
a11	0.0969447498123	0.0960887886186	0.0964204316268	0.0959299066472	0.116083426456	0.391005538188	0.107527149856
a37	0.104788326604	0.10439688154	0.104876897209	0.105371255549	0.126481035485	0.336494769396	0.117590839952
a14	0.109386795535	0.10921879718	0.10966662707	0.110449306516	0.128314545162	0.312178936465	0.120784993317
a24	0.112091678512	0.112020937727	0.112405030357	0.113181886839	0.127246155054	0.301698825488	0.121355469106
a28	0.112426420837	0.112444539242	0.112911295452	0.11407526228	0.129741858351	0.295109941829	0.123290667702
a20	0.113565138279	0.113618964414	0.114070330484	0.115273817427	0.13047355945	0.28882268061	0.124175520901
a8	0.120045139426	0.120066638138	0.120301913495	0.120954445809	0.12941256315	0.263366690203	0.1258526253
</S>	0.124990149713	0.124991279069	0.125116866747	0.125484087904	0.130358501575	0.240767190101	0.12829193265
