 	dove	aveva	per	stare	non	aveva	</S>
a24	0.197809845	0.072742191	0.09641627	0.19972977	0.150833555	0.218287295	0.0641810735
a20	0.219132905	0.0542477716667	0.0916026933333	0.223135676667	0.144440805	0.220307201667	0.0471329621667
a13	0.216097335	0.0704892878889	0.113382844444	0.205930105556	0.142320665	0.183207213889	0.0685725460556
a37	0.202190551667	0.0894188626296	0.127047061481	0.180059405185	0.145432615	0.165811557963	0.0900399153519
a24	0.210279630556	0.0934361542099	0.125451975494	0.171022945062	0.146782188333	0.163853699321	0.0891734151173
a31	0.252744290185	0.0778281914033	0.105104470165	0.166382428354	0.143189972778	0.182984003107	0.0717666483724
a20	0.291987306728	0.0616314071344	0.0853601783883	0.157494199451	0.138300850926	0.206125041036	0.0591009854575
a0	0.293162835576	0.0579511680448	0.0798365211294	0.149769069817	0.140012516975	0.217789343679	0.0614785244858
a20	0.264362211859	0.0620529250149	0.0837739403765	0.147538019939	0.145251165658	0.222468097893	0.0745536514953
a31	0.20926737062	0.0668584716716	0.0886596301255	0.151059303313	0.156615668553	0.228405962631	0.0991336271651
a8	0.151476745207	0.0700592272239	0.0863579800418	0.150915481104	0.177529806184	0.23943042421	0.124230355722
a23	0.118124861736	0.0786185857413	0.0872088650139	0.141537750368	0.196471512061	0.24345830807	0.134580145241
a38	0.107541602245	0.0894561035804	0.0937145500046	0.130961608456	0.20272515402	0.243492889357	0.132108111747
a33	0.109693864082	0.101276169527	0.103313070002	0.125401776485	0.193556234673	0.238784969786	0.127973910582
a31	0.117450584694	0.113361161176	0.114302380001	0.125983390828	0.176746781558	0.224334263262	0.127821456861
a24	0.126345144898	0.123662071725	0.1241036	0.130038633609	0.162472183853	0.202372287754	0.131006078954
a18	0.132439418299	0.130713923908	0.130922326667	0.13392587787	0.153909091284	0.183641482585	0.134447852985
a31	0.135959419433	0.135145491303	0.135253422222	0.136925275957	0.149306580428	0.170143967528	0.137265854328
a33	0.139122099811	0.138708423768	0.138762100741	0.139603755319	0.146089450143	0.157941745843	0.139772441443
</S>	0.140325949906	0.140071926884	0.140106210371	0.140647062659	0.144962455072	0.153126687921	0.140759710722
