 	non	so	cosa	stai	scrivendo	</S>
a31	0.113930031	0.115094583	0.092745857	0.2332458	0.32620415	0.118779553
a21	0.089280761	0.0956060313333	0.0654555056667	0.245440756667	0.391812523333	0.112404419667
a31	0.0820906703333	0.0909934587778	0.0566782438889	0.241212955556	0.408211974444	0.120812683222
a10	0.0665848501111	0.0725565685926	0.0443862906296	0.267839611852	0.445232301481	0.103400364407
a7	0.064165920037	0.0721565951975	0.0390713068765	0.266261200617	0.454265920494	0.104079074802
a41	0.068782071679	0.0864964083992	0.0348804892922	0.253541776872	0.434674300165	0.121624991601
a31	0.0602844455597	0.0793887927997	0.0251515910974	0.271214498957	0.441794950055	0.122165740534
a8	0.0406166618532	0.0523383629332	0.0160320886991	0.304244016319	0.492844633352	0.0939242458447
a31	0.0263925896177	0.0359485353111	0.011239754633	0.328063442106	0.530758527784	0.0675971609482
a8	0.0194873905392	0.0269760227704	0.00876693627767	0.332375540702	0.559434929261	0.0529591916494
a23	0.0159655055131	0.0212369789235	0.00952866075922	0.311482383567	0.60011304642	0.0416734185498
a8	0.0156491828377	0.0205925659745	0.0124027669197	0.281694417856	0.631218098807	0.0384429551833
a31	0.0152111872792	0.0197555303248	0.0130109316399	0.281953922619	0.631340366269	0.0387280607278
a21	0.0165304870931	0.0200952061083	0.0145343332133	0.277951620873	0.629925255423	0.0409630975759
a31	0.0171206233644	0.0196351247028	0.0150261784044	0.269528770291	0.638458228474	0.0402310965253
a24	0.0187002231215	0.0200423242343	0.0160352151348	0.268905100097	0.639005196158	0.0373119578418
a21	0.0285559627072	0.0296074637448	0.0265341077116	0.232387146699	0.636061552053	0.0468537549473
a31	0.0328815395691	0.0336958809149	0.0314219485705	0.1892270889	0.663077810684	0.0496957116491
a17	0.0428315021897	0.0431923276383	0.0413807721902	0.165532159633	0.653547453561	0.0535157625497
a20	0.0711677840632	0.0714036312128	0.0699695307301	0.160934769878	0.54725428452	0.0792699561832
a0	0.0962085680211	0.0965262770709	0.09537693891	0.175918489959	0.42991363484	0.106056035394
a31	0.109691998007	0.109994629024	0.10917072497	0.17716738332	0.375114704947	0.118860548465
a8	0.126792322669	0.126926683008	0.126438421657	0.167058107773	0.321444494982	0.131339979488
a37	0.14517781089	0.145247654336	0.145011920552	0.166266612591	0.250879828327	0.147416163163
</S>	0.150993080445	0.151045477168	0.150882605276	0.166633466296	0.227809049164	0.152636306582
