 	quando	Giovanni	è	arrivato	è	arrivato	alla	casa	o	a	casa	ancora	e	cucina	</S>
s	0.45667059687	0.03453222345	0.0036154565415	0.0004006182295	0.00037083536625	2.78587257e-05	0.000492457795	0.0003961248575	0.000557281006	0.00069220948	0.0003457724005	0.00371866713	0.0126026836	0.18398952327	0.30158767085
à	0.181091863537	0.0128854703167	0.00368204780817	0.000145730239167	0.000324247132917	1.08460207333e-05	0.00257607401833	0.000143901634167	0.000266977636	0.00065478938	0.0001223667965	0.00441822741	0.0231072708667	0.340086294423	0.43048387695
t	0.0891716684477	0.00562322448523	0.00370802492672	5.69746777723e-05	0.000310729536306	4.0119449291e-06	0.00327182402944	5.83390846223e-05	0.000163263249667	0.000627396736667	4.62559310333e-05	0.00369181250333	0.0491740289556	0.552902064808	0.291190398983
t	0.0653471817512	0.172267325675	0.0278895184996	0.000671120864307	0.00269049263744	4.50899832944e-05	0.00582707703315	0.000241240501441	0.00103548475756	0.00246562928889	0.000733430026544	0.00795952166778	0.0531327766519	0.488676454936	0.171017696328
e	0.197820205584	0.231115135392	0.0536820371665	0.000946239378102	0.00482186087915	6.22295367648e-05	0.0119423226777	0.00041231341048	0.00264352918585	0.00694767456296	0.00119216447551	0.0111026838893	0.0728831245506	0.199634979312	0.204793522109
o	0.206378850984	0.0803464917613	0.0356861923222	0.000386119679567	0.00296459984805	2.42616505149e-05	0.00952693814257	0.000248083526593	0.00220587995495	0.00623589235565	0.000628218294603	0.00784228319643	0.0901276915169	0.354060500771	0.20333799737
G	0.11565574945	0.0587721503844	0.0197014617074	0.0598819396234	0.00810891950435	0.0543734577128	0.00719151429752	0.0371464824986	0.00984375854465	0.00603630728655	0.0255800408676	0.00416890793214	0.0484845870056	0.400880954257	0.14417375579
i	0.26621111315	0.0550198291281	0.109688315902	0.0804271282078	0.0193194251681	0.0725859143976	0.0130198784325	0.0509716138995	0.0164574725149	0.00963387276218	0.0355524562892	0.00211490707738	0.0305209638352	0.145623187519	0.0928539135967
o	0.269616509253	0.021803637851	0.135539078967	0.0275333839646	0.0200676633894	0.0242946813505	0.0197919228108	0.0185485553565	0.0096881785383	0.00702117390406	0.0135084420487	0.00127321344579	0.0271996302784	0.301599934606	0.102514002866
v	0.129082801288	0.0173696957587	0.053740923989	0.0258408565502	0.0149320984631	0.0233376435082	0.0180153936036	0.0185462637755	0.00686987671277	0.00422208078469	0.0110434619686	0.000860370355263	0.0159163907595	0.465693208202	0.194528944289
à	0.0850164154293	0.0168766071529	0.0370437379963	0.0310506208501	0.0293821654877	0.0260917165027	0.0383107328679	0.0249566302585	0.0207219524043	0.00989251476156	0.0108929875229	0.00365777003842	0.0171532832532	0.283054652734	0.36589822143
n	0.0318245184098	0.00677168115763	0.0284380112321	0.0161421023667	0.0309885306959	0.0117744408502	0.0445163452893	0.0147934175395	0.0219776352948	0.0103384587205	0.00431891053097	0.00495180221281	0.0191517900844	0.412757400911	0.341254977143
n	0.139094404403	0.0167765679259	0.0220878663107	0.00792233370557	0.014347672432	0.00513859746603	0.0210409214298	0.00719041329983	0.0097065753916	0.0065060193735	0.00415228250032	0.00359099727094	0.0345991460281	0.56759059697	0.140255641714
i	0.213859324801	0.0244763213086	0.0922543421036	0.00855813806852	0.0434812058107	0.00369954712201	0.0351014624766	0.0172751590999	0.0236471242639	0.0150172604578	0.0106943206668	0.00443461309031	0.048050228676	0.333823537323	0.125627423238
è	0.111025507944	0.0127614268929	0.109803346868	0.00657491035617	0.0742623939369	0.002342257474	0.104171850826	0.0198249635333	0.039310068088	0.0256192721526	0.0103804373889	0.0707741170301	0.0930340695587	0.159311332441	0.160804061079
s	0.0372144357647	0.0044385810743	0.0450273757893	0.00253272804362	0.0519792016456	0.00111615834418	0.112447862609	0.00803362742343	0.0264356969293	0.0193062764509	0.0036655590193	0.0913188058	0.0979765378529	0.39160365248	0.10690356036
t	0.162384258695	0.0111293540114	0.0315588149298	0.00272426627277	0.0252339748819	0.00101074703424	0.054083761203	0.00559518022014	0.0128628815431	0.0117654095503	0.00469793106277	0.0323590879233	0.061191993951	0.529416877493	0.0539855194533
a	0.227050486232	0.0183863153371	0.0739184573099	0.00767363175759	0.0525560789606	0.00177933654475	0.0501844267343	0.02545224774	0.0352938805144	0.0212478695168	0.0161750213543	0.0145358752411	0.055091101317	0.291472525831	0.109182772484
s	0.116065627744	0.0142110931124	0.0936761911033	0.0130714719192	0.0791388963202	0.00335824048158	0.0547840549114	0.0335037742467	0.0407426232715	0.0208221723389	0.0169345461848	0.0070807607037	0.033331429439	0.308576185277	0.164702910828
e	0.062436072248	0.0202205467041	0.150416689034	0.0118855577064	0.12393565744	0.00317551847386	0.0838560359705	0.0232254347489	0.0410001058572	0.027390417613	0.0127282987949	0.0057858424579	0.028819758813	0.294821840759	0.110302181943
è	0.0272441751037	0.0192626465694	0.151012245845	0.00588287408647	0.11860545208	0.00116420007995	0.0884257243235	0.0155595751596	0.0404485698857	0.0290384935377	0.0109300897356	0.016297837486	0.035784446271	0.247521372586	0.192822285648
s	0.0105952566222	0.0077401638578	0.0986803714483	0.00210832772649	0.116513093627	0.000406101565317	0.126668980441	0.00578645282987	0.0164552826619	0.0131834357459	0.00369387316587	0.0168702093953	0.0295063519237	0.332203057529	0.219589049549
t	0.127205813441	0.0116813632859	0.109494017149	0.0049152951555	0.131236331209	0.00194535598511	0.152491010147	0.0118425124766	0.018454025654	0.018609060482	0.00612885850529	0.0081477293651	0.0339910871412	0.27633315251	0.0875244018497
a	0.18239820948	0.017460900762	0.0954573090497	0.0212281003852	0.107166563736	0.00587600699504	0.0961206533823	0.0741412241589	0.0706814318847	0.0353653418273	0.0384393728351	0.0065409899217	0.0366177420471	0.156701983003	0.0558041856166
s	0.13460255816	0.0136462574207	0.0846985563499	0.0288247321284	0.106413262912	0.00860260549835	0.0770065444608	0.0963329957196	0.0824306969616	0.0336852809424	0.0456365786784	0.00415618960723	0.029949102349	0.139147096501	0.114867529206
e	0.107985703053	0.0234333223069	0.116658092117	0.0229611740428	0.134169935971	0.00664848133278	0.0855338181536	0.0654344895732	0.0783230786539	0.0385664889808	0.0362016439595	0.00453260803574	0.0296116194497	0.130100493834	0.119839029735
s	0.0489092500177	0.0253884097356	0.111331971372	0.0171485524476	0.126678774324	0.00420596017759	0.0748957943845	0.0471673318577	0.0726766538846	0.0369176770936	0.0320754276532	0.00454228126525	0.0281616364832	0.253174889611	0.116725376578
t	0.0649568186726	0.0122813758785	0.052433020124	0.0108698742492	0.0565261967747	0.00465389799253	0.0407902131282	0.0229789706192	0.0314294356282	0.0194278417979	0.0144029102177	0.00357642514175	0.0801039754944	0.42421540987	0.161353645526
