 	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
e	0.437189379303	0.01891708535	0.000579606815	0.5056773265	0.0049405958	0.011238461019	0.00984991245	0.001479370965	0.00208078815	0.008047424903
n	0.14706468797	0.10248413635	0.0346138662917	0.501716314767	0.0450581378	0.008300187019	0.00718359278333	0.0102862721983	0.00147721298333	0.141815540903
è	0.0537521683233	0.306220968783	0.124814568764	0.222557707522	0.0767408116	0.00815830360633	0.00666738189444	0.0132334300561	0.00133565894778	0.186518965881
g	0.131210986441	0.313211976261	0.128372622588	0.264378725841	0.0610489028667	0.0139844854688	0.00913236426481	0.00684143984203	0.00838474110259	0.0634337343737
r	0.171122729814	0.185517448754	0.168066480529	0.238811128614	0.144728897622	0.0293060681563	0.0169046447549	0.00766627544734	0.0105107750309	0.0273655302912
a	0.110323477605	0.325660586251	0.233523356843	0.104249534205	0.165402539541	0.0240998213254	0.0131840540283	0.00570828033578	0.00360628580797	0.0142420549937
t	0.0878824368683	0.401100275417	0.183129002281	0.046594589835	0.0770435375137	0.00972812604847	0.0372125494528	0.0141052256319	0.019890611737	0.123313664561
s	0.0453274517561	0.232056421806	0.36498577076	0.017833244955	0.0756739265046	0.00529844798282	0.0482011743176	0.021791177544	0.025347700669	0.16348469552
a	0.0248941037187	0.220714623935	0.521393413587	0.0114109782283	0.116536995502	0.00401343216094	0.0196461673392	0.013923181448	0.00860259014633	0.0588645321067
m	0.0973238659062	0.208308852312	0.316864072762	0.0196481537428	0.0959786071673	0.00343402568698	0.0646140338464	0.008840672916	0.145846936549	0.0391408009689
à	0.115451848469	0.117096243771	0.320585859154	0.0186212101476	0.100896857722	0.00336099589566	0.0926650796155	0.007778473272	0.191481484082	0.0320619577683
i	0.048774959323	0.0955410719237	0.342528996385	0.0727535466159	0.210978489241	0.0522603228652	0.0652855815385	0.0214220985573	0.0772142019263	0.0132407577014
è	0.023734883251	0.0572364059746	0.267368295462	0.091623812972	0.201819856414	0.0690556800884	0.128293533846	0.113224197186	0.0402972431754	0.0073461214338
n	0.0353942945603	0.0823619986582	0.257479371821	0.0410716350907	0.108188048805	0.0751110224961	0.142067452949	0.144663017395	0.0705024982585	0.0431606593446
a	0.0507789675201	0.107962147553	0.140539447274	0.0459047766969	0.112966842935	0.277152337499	0.062429983983	0.067274780465	0.0797623465528	0.0552283659482
g	0.0972042551734	0.064092547851	0.0649488360913	0.0585009252323	0.096639642645	0.298168512166	0.0607580059943	0.029357549155	0.177471332651	0.0528583814827
r	0.112048099058	0.0415584642837	0.0406323650304	0.0389523548374	0.0430135205483	0.103704858722	0.110261038665	0.072682702385	0.216748084884	0.220398498828
à	0.0490494029193	0.0284522620946	0.0623969976768	0.0139751271058	0.0474434661828	0.044847932574	0.178614386222	0.250865307462	0.0800702572947	0.244284855743
m	0.0656011635398	0.0749377403649	0.0698501612256	0.00716425733527	0.0495153907276	0.0272541070247	0.167387045407	0.260490504821	0.144169870765	0.133629724714
m	0.12070885118	0.0941535067883	0.0439203614085	0.00508251141176	0.0378524429092	0.0153068358416	0.258936541802	0.141043027274	0.169500911588	0.113494953905
a	0.0963244463933	0.0582624355961	0.0846096661362	0.00470546587059	0.0825081129697	0.0900098039472	0.311691233934	0.126747975758	0.0638381075293	0.081302745635
s	0.0465784497978	0.0640834498654	0.113717227379	0.00380478632353	0.0878365246566	0.111694704169	0.160313804645	0.084835178586	0.16361449151	0.163521430545
o	0.0260809831659	0.0525157819551	0.0620579494597	0.00225079374118	0.0455819852189	0.320740647576	0.0752045098817	0.0458856595287	0.195836618503	0.173845102182
n	0.015613914622	0.0268697746517	0.0279685109199	0.00172530411373	0.0281138749063	0.390463564875	0.0310761224272	0.0254361610762	0.250013594168	0.202719182727
a	0.0115601294073	0.0149117965506	0.0119626146733	0.00133600643791	0.0133990701354	0.437781013975	0.0137867366091	0.0163099675921	0.268107469289	0.210845187576
d	0.0181398676691	0.0104468641835	0.00568240342443	0.00357662661264	0.00895904757847	0.454056385192	0.0113021185364	0.013378580864	0.341098447663	0.133359639192
e	0.0206905073897	0.0081008824945	0.00493456887481	0.00548756277088	0.00646295805949	0.449435625597	0.0124138958455	0.0136645819547	0.367077008888	0.111732433064
r	0.0138177512966	0.00555198876483	0.0044630094916	0.00377388495696	0.00494210072983	0.447478881232	0.00916985628183	0.0131978708516	0.317762052629	0.179842644355
f	0.0215666914322	0.00506377695494	0.00375274766387	0.00158420989565	0.00349049138661	0.149771599611	0.0144235597606	0.0352192478172	0.32467134421	0.440456318118
ò	0.0194151832774	0.00437957938498	0.00718024632129	0.00069698150855	0.00394596379554	0.0589187193703	0.0297277715869	0.229631355939	0.180543701403	0.465560472706
m	0.0848694988925	0.0278476833283	0.0125542904404	0.00101305936952	0.00536955416518	0.0309872741234	0.0356216951956	0.275420387313	0.220876817134	0.305439744235
m	0.157742922964	0.0372872202094	0.0113429961468	0.00196905472317	0.00799030372173	0.0249033580411	0.193869596399	0.144831224438	0.218398525711	0.201664808078
u	0.104988293421	0.0176569958365	0.0172588040489	0.00174546561439	0.00869529590724	0.0240969286804	0.255418144133	0.155993668146	0.137079091904	0.277067326026
</S>	0.0539147753605	0.0134222879183	0.0274733360244	0.00108230861719	0.00849969545362	0.0180994253402	0.158233540067	0.175766034073	0.120294160952	0.423214463013
