 	nella	pasta	metti	sale	vuole	il	sale	</S>
s	0.491507922	0.1160220398	0.36438875425	0.008889825555	0.006437648	0.0072754187	0.00216620232	0.00331216175
t	0.174315708	0.433233443267	0.364223135517	0.012605956185	0.00344226933333	0.00608260308333	0.00256369937333	0.00353317555
i	0.103596272	0.688838604422	0.140513877272	0.0586604157283	0.00233270295111	0.00210747531111	0.00134315830444	0.00260752138333
p	0.116962077333	0.490487774807	0.0827175970907	0.0714647625761	0.0349279178237	0.00468126053704	0.143817768481	0.0549408698611
à	0.196627812444	0.389533631602	0.0553937056969	0.0432865435254	0.0461005690746	0.00565031145235	0.19126011902	0.0721473213404
s	0.182778493815	0.342510483867	0.300867485232	0.0379196505085	0.0211036884915	0.0209456224241	0.0669614547	0.0269131265001
t	0.073952541605	0.402638121289	0.375511937077	0.0646656975028	0.0165100298305	0.0260651843747	0.0282395365667	0.0124169356334
a	0.0600046728683	0.45028493043	0.249666854359	0.203817835834	0.0101340073768	0.00913288899157	0.0121530083156	0.00480577726447
v	0.184497089289	0.210481435477	0.221107171453	0.204458703378	0.0401932735589	0.0183904752972	0.0899267393985	0.0309450956748
à	0.210031592096	0.115355699159	0.151514790484	0.256719745893	0.083843987853	0.0269912874324	0.115877562606	0.0396653261716
l	0.158162883032	0.0830739317197	0.241751713495	0.274014488164	0.116511125951	0.0534563248108	0.0443733780087	0.0286561396705
e	0.154882164344	0.0515376095732	0.372270897832	0.218356855588	0.0994384586503	0.0579836510703	0.0205243767462	0.0250059708268
à	0.0766857224813	0.0333200571911	0.309669645944	0.247916981863	0.0632508795501	0.247889423157	0.0107499349921	0.0105173362789
l	0.0300959025271	0.0268333420637	0.167441208648	0.134219484454	0.13408571985	0.363626884386	0.096033624664	0.047663790493
a	0.020714459509	0.0353303046879	0.215543889549	0.180624008651	0.17073320995	0.196086159462	0.121898830021	0.0590691302643
e	0.0133623164263	0.026804697096	0.21884903985	0.199609743884	0.121629239983	0.347575507821	0.048580466807	0.0235890205214
t	0.0068343537321	0.031551735232	0.103072070283	0.0763794782947	0.0701382460943	0.392706714607	0.166515103936	0.152802330507
è	0.00707799657737	0.037287553744	0.056984563761	0.0707572887649	0.106858118131	0.319209416869	0.202232359979	0.199592749169
l	0.0635462911925	0.028732332248	0.0780533579203	0.0654748655216	0.18214163271	0.347797418956	0.11310905866	0.121145082056
i	0.0865234683975	0.036470724416	0.0918786293068	0.0694112111072	0.238453194237	0.287678502985	0.0919260618867	0.097658209352
t	0.0414019957992	0.034142198472	0.0593719759356	0.0706437175024	0.195754763746	0.208379615328	0.248434549629	0.141871175117
à	0.0199646624997	0.020573891824	0.0246916761452	0.0406951939675	0.105813845582	0.303024602776	0.325591746543	0.159644395039
l	0.0729775897332	0.019510062608	0.0497255733817	0.0306522059892	0.129020490527	0.396159437592	0.191603892181	0.110350748346
a	0.0951869799111	0.0335872138693	0.0628483167939	0.0267233806631	0.172162133509	0.323112069197	0.172886407394	0.113493460782
</S>	0.0549805649556	0.0428437184346	0.043318651897	0.0377812478315	0.194870621754	0.341635614599	0.180192398697	0.104377137391
