 	se	aveva	vestito	la	figlia	l	avessi	portato	alla	chiesa	</S>
a	0.276338822142	0.028907985	0.482741162	0.03281309472	0.0785296984653	0.0384395898492	0.0324136372922	0.00191025781	0.0009858564	0.02320849435	0.0037114181
n	0.0985982341423	0.210948191667	0.486451334	0.01187901172	0.0304354847986	0.0225976008492	0.0415971372922	0.02489676531	0.0063002732	0.02345686155	0.0428391094333
ì	0.0475205377141	0.495350397222	0.271647854667	0.00498505989667	0.0144081078634	0.0173211585441	0.0446638686107	0.032547555065	0.0077832333	0.00826937052333	0.0555028544778
c	0.043133631238	0.412998373741	0.230737944889	0.0211851956222	0.0273346025516	0.0609742934424	0.0477850390502	0.01808340965	0.0437329733333	0.0678363807478	0.0261981501593
h	0.137526958079	0.351783649247	0.14205306663	0.0357166202074	0.0328260067505	0.0762345392808	0.0492709694167	0.0155419572167	0.0556425132378	0.0875314185493	0.0158722631631
e	0.17329654436	0.450878883082	0.22186669721	0.0333578564025	0.0133016788835	0.0268952872269	0.0175782163056	0.00895067807223	0.0191741250393	0.0292423833665	0.00545760454437
n	0.0870201474533	0.308693057694	0.229673051903	0.0240955033008	0.00843867536117	0.0168014157423	0.0192400538685	0.0273409076907	0.138839438846	0.0892038400055	0.0506538758948
d	0.0532249658178	0.134155147898	0.0940308324677	0.0657216009336	0.0475055267871	0.0849164859141	0.0461977429562	0.10110062923	0.189615766282	0.109437042435	0.0740942179649
ì	0.0721955309393	0.327071131299	0.0547048081559	0.0841736709779	0.0606168245957	0.101409939771	0.0441946979854	0.11100810041	0.074703543804	0.0367899701429	0.0331317453621
s	0.0919981803131	0.458751923766	0.155851471052	0.0479231559926	0.0314038031986	0.0461105827237	0.0350735329951	0.04771604347	0.0359852486447	0.0327965069456	0.0163895608279
o	0.0790992811044	0.274104344589	0.280673197017	0.173756433664	0.0330678127329	0.0403303605746	0.035023943665	0.0186188241567	0.0230481343139	0.031465328855	0.010812363102
n	0.0473223533681	0.172037024863	0.202148083672	0.205971503055	0.032003983911	0.0455926628582	0.0339457858883	0.0592133617189	0.130650857204	0.0381305028248	0.03298389986
t	0.0285542471227	0.108351010288	0.0795266155573	0.0776118675183	0.029684838637	0.0561789222861	0.0565068972961	0.229464693906	0.242072202401	0.0406938393749	0.0513548802867
