 	se	la	pasta	voleva	sale	lo	avevo	messo	</S>
s	0.394979393865	0.4508476	0.0079450815	0.08891660005	0.00920882888	0.00232815522	0.028686451223	0.007832533	0.009255373
e	0.133462335332	0.682325056667	0.0235638688333	0.113756220017	0.0256227372933	0.00105977662333	0.00956887012933	0.004253289064	0.00638786823333
t	0.0469132695773	0.529023022222	0.142761158278	0.205433510006	0.0577920524311	0.00424964414444	0.00332039701611	0.001427778454	0.00907920031111
i	0.0176678730591	0.437019450741	0.204906122759	0.263330263335	0.060152109477	0.00526900537995	0.00123439943661	0.000481194405	0.00993962058704
p	0.0453873062197	0.39534788358	0.111994107086	0.158229427778	0.0289945194257	0.188524815458	0.0616582755101	0.000873594486667	0.00899006801235
à	0.150813907073	0.195593301193	0.118152418529	0.174314602593	0.0162252557419	0.250599553153	0.0827575755034	0.00153615042889	0.0100072424708
s	0.151361729358	0.321224503731	0.123011094176	0.180967665198	0.0291651952473	0.122646629051	0.0326756398345	0.031470809943	0.00747674995693
t	0.0555255481193	0.318583617244	0.103198849392	0.322011356066	0.0601887767491	0.079269010327	0.0150489569582	0.0409168676841	0.00525702631231
a	0.0336628323731	0.220310821748	0.112267186464	0.416100718689	0.170227505583	0.026925600619	0.00508147664273	0.0136418904321	0.00178200527677
ì	0.0406915614577	0.189414535583	0.110091298821	0.274529522896	0.193463648528	0.0784799234063	0.00456721685758	0.083588758645	0.0251735639383
t	0.0327933621526	0.162630180194	0.11771142294	0.188892210965	0.097546846176	0.192838964469	0.0437403952859	0.124631040548	0.0392155593128
e	0.0394348400509	0.292942266731	0.08274683098	0.115197135655	0.164554208725	0.167047567823	0.0593586040953	0.0593358574727	0.0193826584709
l	0.063188900017	0.253136102244	0.04095706056	0.0638310698183	0.172957499118	0.122297212274	0.242724987032	0.0325477914476	0.00835934485697
e	0.0622475486723	0.145255290748	0.0323419660867	0.0476004525394	0.170586352583	0.161637457425	0.351319529011	0.0239359154159	0.00507543291899
à	0.0371662364908	0.0967752620827	0.0323899586956	0.0437793931798	0.171245141728	0.145845425808	0.173114352004	0.139602874072	0.160081334273
l	0.0187084457636	0.0676986025276	0.0192494645652	0.0206206080599	0.060023612776	0.121702581936	0.259916493001	0.216547139691	0.215533077091
a	0.0156050615879	0.0657403398425	0.0183054368551	0.0206485073533	0.058378195592	0.253912777312	0.375900564334	0.113800206564	0.0777089123637
t	0.0279826248626	0.0522180922808	0.029357326285	0.0219850644511	0.057625254264	0.275076701104	0.403767654778	0.0738719888547	0.0581152997879
o	0.0345511316209	0.0530670787603	0.029247161095	0.0136208051504	0.031423771488	0.156641135701	0.571138068259	0.0594058659516	0.050905012296
n	0.0237501575403	0.0392534839201	0.021356867365	0.0082536077168	0.0221565556627	0.102839197234	0.58490409942	0.105086893317	0.0923991484653
ì	0.0156574576801	0.0224477181734	0.018629607455	0.00624107023893	0.0122755477209	0.080493331078	0.39042971314	0.288538507772	0.165287046155
c	0.0220637973934	0.0937898532578	0.0111161271517	0.0111205000796	0.010461923907	0.092719597026	0.356212857713	0.286119595257	0.116395732485
h	0.105495535798	0.132544315419	0.0585904527172	0.0469892833599	0.0347641923023	0.0724948076753	0.389671199238	0.118047779419	0.041402420595
a	0.117874090946	0.0602942113397	0.0750058016724	0.05248198222	0.0417864231674	0.108119214558	0.288609713079	0.175638174806	0.0801903895317
v	0.0551480999953	0.0264586609799	0.0271757484575	0.0186458450967	0.0149365248591	0.146546461519	0.35186310436	0.266858911602	0.0923666297106
à	0.0360506157651	0.0159630258933	0.0244902532858	0.0097397552889	0.017816936023	0.120565657173	0.347078511453	0.305178863867	0.123116353104
l	0.0230264510217	0.00983642719777	0.0235595001286	0.0066341882863	0.018761714005	0.071442601391	0.174769269818	0.538314344622	0.133655480801
o	0.0281388186739	0.0189790307326	0.0341598024095	0.0092735439521	0.0227868243323	0.0983827961303	0.170894645939	0.512109261541	0.105275270034
n	0.022370473558	0.0195103729109	0.0376616396265	0.010153642944	0.0241293804208	0.10449977621	0.17017299198	0.510416420514	0.101085336678
t	0.0284956408527	0.0137752063036	0.0156609765322	0.00865652527467	0.00910351801693	0.05978163957	0.300481223993	0.519845823505	0.044199491226
a	0.0294059938176	0.0111799963679	0.0115824250107	0.00867723889156	0.00481388533898	0.0483940055233	0.346809634664	0.343088174502	0.196048659409
</S>	0.0152673322088	0.00608039058395	0.0107635600054	0.00517584864578	0.00349701431949	0.0319276712616	0.209047682332	0.354812277251	0.363428229705
