 	il	morto	vuole	pianto	</S>
t	0.4962930127	0.49647596403	0.000767938665	0.001742189165	0.004720849935
o	0.345431699367	0.645946364677	0.00504082348833	0.00181072963167	0.00177032226833
n	0.294268465516	0.402710908226	0.0155312304961	0.285945736054	0.00154364738944
a	0.107423760899	0.492350526075	0.0181356924987	0.380679408958	0.00141066975148
p	0.0736080902997	0.630896552025	0.0858421548329	0.135743078926	0.0739101772388
e	0.0705282314332	0.640312504008	0.136402544944	0.054455223942	0.0983015206129
s	0.0410592131711	0.506554846669	0.0922943049813	0.291259326614	0.068832355071
a	0.0537973057504	0.442186877556	0.0738840716604	0.371070635305	0.059061158557
m	0.0688450295835	0.444074821185	0.0759045758868	0.130062344535	0.281113243052
m	0.0382118981945	0.351049819062	0.0710183406289	0.182796144512	0.356923791151
è	0.0243668033982	0.354758373021	0.293151633543	0.206616040504	0.121107154927
n	0.294906907799	0.212934557674	0.364685957848	0.081372609968	0.0460999853857
o	0.418303535933	0.224670795891	0.250644499283	0.0831715307893	0.0232096716286
t	0.179937777274	0.202389256064	0.192979282051	0.380900343596	0.0437933677095
è	0.066770165054	0.088162813788	0.22949688964	0.554988154532	0.0605819742365
l	0.227547095685	0.058293115596	0.25848655988	0.319663823177	0.136009389746
i	0.302945691895	0.065570138532	0.199793896627	0.272134022726	0.159556206582
g	0.139443898965	0.0636556746773	0.167053384376	0.254020381242	0.375826578861
l	0.0682684279883	0.0800497133924	0.0761339159587	0.293432950747	0.482114946287
e	0.0355377313294	0.0814212086641	0.0476719043196	0.617524396916	0.217844776096
m	0.0317998124431	0.0568332204214	0.0254464684399	0.534955512305	0.350965012699
m	0.0432758728144	0.115059296807	0.0240548891466	0.384702270768	0.4329076709
è	0.0283897162048	0.108814861936	0.107007879049	0.555395043589	0.200392477967
n	0.319309108668	0.0559145519787	0.127334895683	0.422320794796	0.075120615189
o	0.416172852023	0.0362462981929	0.0554012098943	0.428278625199	0.0639010115963
</S>	0.208486399711	0.0199661478964	0.0407711379472	0.6439357626	0.0868405832982
