 	mia	sorella	quest	anno	che	vienne	studierà	per	medico	</S>
i	0.2331539868	0.533772	0.03839171871	0.043099984283	0.042290258844	0.0868537759469	0.0140960447525	0.00137007635	0.0016511973	0.00532094564
a	0.0962246951333	0.821406016667	0.0132833417767	0.0144709015597	0.0166925995107	0.0289978624702	0.00470279143153	0.00100257775	0.0007395295	0.00247970620667
d	0.117578613378	0.617588427556	0.0220033983256	0.0306541844632	0.0216332705036	0.0182432240134	0.00511437048951	0.01340849285	0.0712488997	0.0825271793022
e	0.140357814459	0.504034827852	0.0388502477752	0.0380146709877	0.0306605451679	0.0178477033378	0.0052758242285	0.0178037733167	0.0957177026667	0.111436890767
r	0.086912764153	0.437725938951	0.0304508755917	0.0239300234959	0.0265512553893	0.0147827734459	0.00605865180817	0.0170005984722	0.141774690322	0.214812377922
f	0.0406654967177	0.15851616765	0.132628929864	0.183764038165	0.0260163984631	0.027181602482	0.0103845476027	0.0166008447241	0.156155371307	0.248086602441
ì	0.170119578239	0.12033221755	0.197107949955	0.234932263388	0.0682488674877	0.0585657431607	0.00758030054757	0.0062733161747	0.0522668523857	0.084572947247
m	0.237376222746	0.12268269585	0.100274868352	0.096222906796	0.0764111628292	0.0562037180536	0.00373144166252	0.0398774370916	0.225183061545	0.042036509049
m	0.172423484249	0.22371288195	0.053464274484	0.062113547932	0.0633110346097	0.0354284206845	0.00506032402084	0.0686559366972	0.286577632015	0.029252504483
u	0.259520081416	0.340848643983	0.0480258241613	0.0418521939773	0.0890839265366	0.0549991658948	0.00441447590695	0.0454555288991	0.103577965338	0.0122222496943
f	0.259362293805	0.224546495328	0.0271360539771	0.0163835185258	0.0648755119122	0.0525156426316	0.014133533869	0.0492069152997	0.254503878279	0.0373361932981
è	0.125477263935	0.083619542776	0.028883761249	0.0204645933753	0.132633792037	0.194619804877	0.0187167309563	0.0501147494332	0.300599231656	0.0448705360614
t	0.069651440645	0.056233394592	0.033710255083	0.0249571481251	0.165581146679	0.245097154959	0.0105183716521	0.0575409674777	0.264492069449	0.0722180236491
i	0.0631124635483	0.0858436981973	0.132334429694	0.070404822375	0.146335164893	0.104920641653	0.00658722218403	0.0560812488592	0.25293776255	0.0814425261164
p	0.0744697211828	0.0941230443991	0.164100192898	0.0946445707917	0.135188112964	0.056069976551	0.00819459436134	0.0970441926531	0.207585503583	0.0685800869388
ò	0.0615885357876	0.0540608995664	0.0714933682993	0.0541443079306	0.109008455655	0.0420154748503	0.0128234774538	0.337733120884	0.192681804861	0.0644505268463
r	0.0395753206559	0.0311042339555	0.0668132270998	0.0555457903102	0.113737383552	0.0524219366168	0.0188486134846	0.363997396961	0.183889245287	0.0740668401488
k	0.188630036885	0.0562074656518	0.0563709670333	0.0515440427701	0.0777588738507	0.0707165255389	0.0298601464949	0.187854555654	0.196900942762	0.0841564707163
e	0.223903922295	0.0619353845506	0.0539887416778	0.06025324359	0.178067565617	0.14487118018	0.0286744814983	0.123743895885	0.0878113159207	0.0367502682388
t	0.0888370144317	0.0314456394169	0.0484322178163	0.0577915776633	0.191053873829	0.140210348727	0.0176114428328	0.110645049295	0.276809295974	0.0371635400796
e	0.0418666413106	0.0147644442056	0.0491087418624	0.0815026056878	0.204388616566	0.131620668242	0.0125424439443	0.0899505714317	0.337137867325	0.0371174447932
e	0.0166983344102	0.00943605836853	0.0496218943541	0.0908103400959	0.240036225522	0.127657653081	0.0109692203148	0.298712472144	0.139678327775	0.0163795063644
n	0.0058623364534	0.00419471168618	0.016867380996	0.0319312345986	0.111649660121	0.0459218119937	0.00671112080493	0.371838650715	0.243713945925	0.161309158788
a	0.0040419943278	0.00570837532539	0.01364190781	0.0270740895662	0.22559395832	0.122627771298	0.00701799896831	0.131952066138	0.254899950675	0.207441878963
s	0.00361594667593	0.00667282687513	0.01287833807	0.0262242307887	0.264008288007	0.147985760499	0.0072595098561	0.062429893946	0.296222495592	0.172702702354
t	0.00829048912531	0.00510144705838	0.00544162649	0.0104549948629	0.092609401569	0.0557358188997	0.00758454348537	0.0682018106487	0.407366401864	0.339213477451
u	0.0103785178751	0.00497312101946	0.02077490883	0.0427619469543	0.101597627523	0.1776607483	0.0311753581618	0.0722813128829	0.242737898621	0.295658548484
d	0.015576374125	0.00677611733982	0.0252699062767	0.0536843135181	0.101612393574	0.213879800933	0.0356699802873	0.0613729942943	0.25128191754	0.234876188828
