 	i	bambini	piccoli	a	volte	si	vestono	pure	da	soli	</S>
a	0.0659336708	0.30205863	0.0212193015	0.139399552	0.032834461	0.24656769818	0.0666975336965	0.0206941956	0.0623637975	0.02597510025	0.016256112
p	0.0802972374667	0.341488296667	0.0671498951667	0.159721350667	0.02806564	0.102960972847	0.0322867470298	0.009158392	0.1195957325	0.0361669524167	0.0231088266667
e	0.0973972108222	0.411931785556	0.121826098389	0.104829894222	0.0230321410567	0.0551226632523	0.0208279510199	0.00402552422633	0.1136134038	0.0225409649056	0.0248523737889
t	0.0503805092741	0.399685087185	0.101687069463	0.0540350854073	0.0133308810756	0.0425931053874	0.0327536256833	0.00285125070178	0.0603607875667	0.0374413534019	0.204881256163
à	0.0750668570914	0.338668711062	0.124627823154	0.0249102654691	0.0102091679252	0.0383727147908	0.0367129235094	0.00245715337326	0.0424900587556	0.0423321257103	0.264152230388
c	0.197805402364	0.374638610354	0.151703981051	0.0311782154897	0.0083270082084	0.0154780945919	0.0124984300848	0.000895903257087	0.0626583091519	0.0555964931464	0.0892196021293
i	0.263505280788	0.274638006785	0.206246923684	0.0720764084966	0.0100120756695	0.0080439190973	0.00446103617027	0.000387320040029	0.0696253486173	0.0600767381721	0.0309269770931
a	0.169094467929	0.234885418928	0.314691407895	0.173215059499	0.0164767054898	0.00375385456577	0.00157933642876	0.000724317774343	0.0315925591058	0.0428512331807	0.0111356443477
k	0.0912086223097	0.162166859643	0.242508124298	0.174455244833	0.0198912714966	0.0110033728219	0.00598348933959	0.00226532409145	0.151901783702	0.104405284394	0.0342106207159
è	0.0714557421032	0.115127847881	0.359053446433	0.0818629242777	0.0145710071655	0.017614803274	0.00766382017986	0.00263171409715	0.186493002901	0.102179190883	0.041346501102
c	0.130129880034	0.14142798396	0.431323962144	0.0544937407592	0.0096583877885	0.0110929782913	0.00282723419995	0.00131638672305	0.075174043967	0.128212236379	0.014343164564
c	0.200000273345	0.14069585632	0.281260367381	0.116682715253	0.0584784016628	0.0118138429638	0.00188679323998	0.000695116051683	0.046125395989	0.137020457433	0.00534077864467
i	0.164272112448	0.0954846991067	0.383879955794	0.160198521751	0.106820063888	0.0124071816879	0.00162894479999	0.000543008097228	0.0264562804297	0.0462677637843	0.00204145870489
a	0.094568164816	0.0711855983689	0.420277431931	0.160617990584	0.112431034629	0.0153513322626	0.00109278825333	0.0104628008257	0.0389754985766	0.0730537039281	0.00198363743496
f	0.0773425409387	0.0595072394563	0.262742070644	0.147292693528	0.087951002543	0.0185535487542	0.00095445363111	0.0139009328652	0.0876083661922	0.239100214643	0.00504695797832
o	0.0756748579796	0.0484278641521	0.214076063548	0.178484207843	0.0890843218477	0.0503422202514	0.0073259827237	0.00613989204507	0.0864388587307	0.237829450414	0.00617633372611
r	0.0357338853265	0.027451316384	0.166928073849	0.168847443281	0.0834574059159	0.0587810319171	0.00958730537457	0.00340518906169	0.106206559577	0.178036355671	0.161565435975
à	0.0191030395755	0.0157664804613	0.12279247395	0.0722261290937	0.0476086096053	0.097247284139	0.0205287702582	0.0424104255672	0.157624936526	0.168683987224	0.236007858658
e	0.00925656892517	0.0111947595871	0.11312233765	0.0885411736979	0.159775995535	0.16926095138	0.0400015274194	0.0864601485224	0.136286102175	0.0819707837413	0.104129683219
n	0.00651001330839	0.0070998318957	0.0457158658833	0.079273829166	0.178168448278	0.11758213146	0.0304504694731	0.0601457200075	0.192130014058	0.0877195739138	0.195204111406
d	0.0558029985028	0.0079034192319	0.0270286156278	0.0308943239887	0.0676062201927	0.0523710764867	0.0178498901577	0.0227987388358	0.403847944686	0.0801736339713	0.233723124802
ì	0.0720508452676	0.00791560181063	0.0299273018759	0.0262488703296	0.0767778110642	0.0975688204956	0.0705950200526	0.0591286012786	0.421723654895	0.0459684339904	0.092095031934
n	0.0386508861892	0.00736359433688	0.035764119292	0.0247406357765	0.0811934766881	0.155644643499	0.140335036684	0.127433530426	0.241014038298	0.109212967997	0.0386470656447
n	0.0869763673964	0.00923430744563	0.036927553764	0.0158451232588	0.0510895172294	0.154100701166	0.150566442228	0.168291963475	0.189557752766	0.120555272999	0.0168549887149
o	0.0909280433988	0.00707880528188	0.0342552392547	0.0191119980863	0.0525082100765	0.180526770389	0.149698877409	0.162567736158	0.224533594255	0.052133327333	0.0266573850716
t	0.0478344000663	0.00766004022729	0.0343841930849	0.0169501966621	0.0381476446088	0.14197279109	0.104428171696	0.093561456812	0.164397933418	0.314476185111	0.0361869753572
t	0.0507989446888	0.00941410574243	0.031687139695	0.0082280255207	0.0159819737863	0.05809809999	0.0427137577917	0.04988528403	0.290492796473	0.41113341437	0.0315664891191
e	0.0352412952963	0.00599509764748	0.0236113902317	0.00672596017357	0.0130484412621	0.07219248533	0.0715351305972	0.0676424516767	0.426980892158	0.16840010079	0.108626804373
p	0.0477054938321	0.00942361394916	0.0223404114106	0.00507937979119	0.00904061723737	0.0662313681767	0.0732433174264	0.0548769367779	0.246359891719	0.330247843597	0.135451140791
ù	0.0517882600107	0.0103424843664	0.0194311920702	0.0041191273304	0.0105425412291	0.0754660457922	0.156897823036	0.0451924934783	0.137274814906	0.394088339199	0.094856849597
r	0.0686934870702	0.00759501817213	0.0243275132901	0.0057526097768	0.021153064743	0.110942395264	0.230113781012	0.0768879844928	0.123044644969	0.246911211066	0.0845782455323
u	0.0744291282234	0.00679509197404	0.02690526053	0.0063945239256	0.0233978482477	0.141402545088	0.273294657004	0.0722931861643	0.109358881656	0.176202544689	0.0895263275108
m	0.0343799232745	0.00569179024135	0.01715957261	0.00668607930853	0.0167684574159	0.139207266696	0.254900562335	0.0681368533881	0.110522597219	0.267656762563	0.0788901415036
a	0.0207629983048	0.00517828233712	0.0123803238033	0.00612461956951	0.010749739472	0.125084023899	0.296206374112	0.072436185796	0.0941099557397	0.297268132521	0.0596993695012
n	0.00864860931493	0.00252768423571	0.00580754873443	0.0036563202565	0.006077411024	0.100770403433	0.297523515204	0.0417023005053	0.0611853522466	0.377394542507	0.0947063298337
e	0.00451903514498	0.00159589972057	0.00314074350481	0.00240322465217	0.00321317614133	0.0966652332777	0.322256895568	0.0248852074084	0.0419436530822	0.403065998236	0.0963109649446
c	0.023580369755	0.0240715566822	0.0321453008949	0.00409984285072	0.00213906258044	0.0948551618459	0.330408177965	0.0191493309451	0.0321469271274	0.385948330145	0.0514559995815
h	0.0375533232517	0.0317362803041	0.0432146446316	0.00494943735024	0.00835591212681	0.0810432180353	0.252389355431	0.0251877554574	0.0701741798091	0.383527247382	0.0618686994605
à	0.0201597495375	0.0107660434624	0.0159606066705	0.00243223945675	0.0103801424589	0.0768069001118	0.22731771421	0.0497712918191	0.0853455752697	0.426895673127	0.0741641264868
t	0.0130818409661	0.00554499720513	0.0149037436835	0.00186255395892	0.0058434202363	0.0377780021373	0.0890779651367	0.0478149029397	0.0412449647566	0.698222324376	0.0446253304956
u	0.0114723175887	0.00402891970171	0.0171044032278	0.00210729798631	0.00645718507877	0.0432990530458	0.0957503830456	0.0371300686466	0.0614065559189	0.507807837459	0.213435995165
</S>	0.00686263069435	0.00235393965085	0.0123948686139	0.00171894469316	0.00648905053938	0.0501041430229	0.128409111523	0.0373861323233	0.0900401529595	0.27492816273	0.389312897582
