 	tu	le	hai	cucinati	le	verdure	</S>
e	0.1765220078	0.30040829785	0.078802342	0.013761265	0.0084109626	0.0088895618295	0.413205526625
s	0.2678831226	0.37532298595	0.048313604	0.0148121453333	0.147359140533	0.00567542616283	0.140633554292
ù	0.4516961742	0.26293891865	0.0306132527333	0.0116395817178	0.188739770043	0.00459639454067	0.0497758831235
t	0.465547018067	0.309293036217	0.0440352949778	0.0436761648459	0.11776772988	0.00283005666661	0.016850662734
a	0.422335566022	0.335725612072	0.0849554429926	0.054686044282	0.09414777599	0.0022553405372	0.00589419443567
m	0.363845586974	0.186321570024	0.0665443784975	0.028102539094	0.31271171136	0.0403629661607	0.00211125241622
à	0.238562683958	0.256069236008	0.0358187769992	0.0298800840313	0.385733897153	0.0530565097726	0.000878842282073
r	0.208882365653	0.302171058669	0.0372676569997	0.0520348306771	0.340597712418	0.0536189789765	0.00542740249069
e	0.107304999551	0.209655066223	0.240571233667	0.050796250659	0.328723651806	0.0540207613022	0.00892802963023
t	0.0699444548503	0.160441508741	0.296064404122	0.033330025653	0.369605931602	0.0498366254107	0.0207770300101
s	0.0723646532834	0.0945313449137	0.100000950941	0.0813739602177	0.532140050534	0.0916557151369	0.0279332673367
e	0.0970840110945	0.175898256971	0.177434450314	0.0893550674059	0.352629796845	0.0753278878456	0.0322704524456
t	0.0689910800315	0.169149413657	0.202103031747	0.040419848802	0.177593635615	0.271637365415	0.0701056034819
a	0.0324950596772	0.0951958225523	0.271329508891	0.0221327731007	0.110069331872	0.337916967138	0.130860561161
l	0.0172534546924	0.0698806605841	0.2944117864	0.0128013670669	0.0620327252907	0.252636531046	0.290983480387
à	0.00718465979747	0.0297677072614	0.112505783903	0.240271767222	0.0632275130969	0.224665659015	0.322376916796
c	0.00311008193716	0.0161455203821	0.0518555386528	0.314761771274	0.0529683941656	0.409378201672	0.151780490632
h	0.0225536425504	0.00980527408903	0.0177609656694	0.155691872625	0.0368160455219	0.703075697224	0.0542964574107
a	0.0296198037835	0.0114733446963	0.0108034226565	0.163519317542	0.265465532841	0.482296405075	0.0368221179702
n	0.0106213023412	0.00768378611877	0.00800927907533	0.116389113314	0.325207216814	0.498676691025	0.0334125983234
a	0.00428976129373	0.00443710425959	0.00655362054828	0.0509948719047	0.128622873138	0.497867506342	0.307234291774
</S>	0.00307345419686	0.0049326986298	0.00910145977414	0.0423794159524	0.091987149069	0.259283917171	0.589241945887
