 	sembra	che	il	ladro	è	entrato	da	qui	</S>
i	0.4490594355	0.13480550965	0.225858873	0.1445194365	0.01059404515	0.0026844389	0.0224067925	0.00500196265	0.005069471835
f	0.1609091295	0.138711223883	0.219932801	0.140270905167	0.0215838168167	0.00846571626667	0.303735475833	0.00337214531667	0.00301875890167
è	0.0632016415	0.370802445294	0.0772340827667	0.0505885604223	0.0292692199389	0.0108402000889	0.392081873111	0.00337904343889	0.00260296083389
n	0.0302877038333	0.517049215098	0.0925842533556	0.115146745841	0.0485068776463	0.018880103363	0.14854427887	0.0272006111463	0.0018002435113
e	0.0521727836111	0.455606205033	0.151474757785	0.15850251328	0.0590491785488	0.0207459431543	0.0671001172733	0.0341059458821	0.00124255083243
t	0.0526385023037	0.388415081678	0.107515267895	0.0775388016267	0.0463966798496	0.0297198930848	0.221314556741	0.0178887214607	0.0585725038395
e	0.0256241945346	0.335019383893	0.0960605979317	0.0708373230756	0.0750027609499	0.0334474942283	0.273945317247	0.0123754974002	0.0776874289665
k	0.0165122142115	0.290646373531	0.0917713122106	0.0671205676919	0.0680247946833	0.0124282445094	0.418508237416	0.0081841967134	0.0268040584088
a	0.0160756157705	0.139396590077	0.0819307103035	0.124349059231	0.128055115928	0.0179182614031	0.473686556472	0.00864676647113	0.00994133568293
o	0.0155429318435	0.0956469110257	0.0891302074345	0.17621386641	0.195841265309	0.062035603801	0.221185016157	0.138795071724	0.00560912437431
l	0.0082195165345	0.0404508127752	0.0417306157782	0.09378908267	0.116745256103	0.068870963267	0.420528302052	0.202749097241	0.0069163244581
à	0.0176946978448	0.0489996590251	0.0277448545594	0.04589411209	0.131241959701	0.193205303089	0.434240695451	0.0935929620803	0.00738572681937
d	0.0427137229483	0.0518319300084	0.0311421838531	0.04668836403	0.1364891959	0.235000123696	0.217585726584	0.233372933693	0.00517579420646
r	0.0425583674828	0.0209065903361	0.0204303949177	0.0350059016433	0.0600069713	0.103693727232	0.437439252195	0.277252233664	0.00270654866882
o	0.0207175526609	0.020138238112	0.0126331236059	0.0254669448478	0.1365894871	0.219209049077	0.461795470732	0.0979473816547	0.00550274688961
m	0.0231338595536	0.0190208440373	0.011506899802	0.0218927104493	0.151655683533	0.240251402192	0.457309153577	0.0691443538849	0.00608513104654
b	0.0305994198512	0.0123012283458	0.00924071986733	0.0121486053164	0.103317209011	0.273148953231	0.501339961192	0.0555921226283	0.00231183375218
ì	0.0208134295171	0.00953740351527	0.00960936795578	0.0130432887721	0.103654231004	0.477831651077	0.287175343731	0.0603946135428	0.0179406615707
k	0.076597992739	0.00623618357176	0.00956532165193	0.00967570472403	0.0522736920013	0.359322489359	0.335865661244	0.126467834514	0.0239950901902
e	0.0960575840463	0.00975280619059	0.00664134095064	0.00496777157468	0.0596968476671	0.342569418786	0.329402173748	0.109384518971	0.0415275063967
a	0.0338896253304	0.00877314609686	0.00289217022688	0.00282318585823	0.061480788889	0.335357328595	0.143345877916	0.327540430457	0.0838974221322
p	0.0113878860718	0.00857071939895	0.00291735178563	0.00189275598608	0.0219597916963	0.122828201865	0.0953012026387	0.669108893486	0.0660331795774
ò	0.00389322002393	0.00842615606098	0.00312321429521	0.00287594222869	0.00876128966543	0.050610017355	0.0766219107796	0.819210361162	0.0264778767258
t	0.00185351146131	0.00325843998166	0.00165513643174	0.0027813614429	0.00359163662181	0.0209057458517	0.0346863834932	0.915084387054	0.0161834100753
t	0.0290177293871	0.00433372402722	0.00190330764391	0.00233311458097	0.00956441057394	0.153083215284	0.106487894498	0.670546139018	0.0227304578584
u	0.037727247219	0.00506840137574	0.0017308533813	0.00199879067699	0.013394526858	0.213537597761	0.135576028166	0.331891996339	0.259074527286
</S>	0.0191691217445	0.00374897173787	0.00102983544065	0.0013318999635	0.010142460929	0.135410752881	0.088101844083	0.25514568817	0.485919413643
